 0.003512, BNO0_UnitAccX, BNO0_UnitAccY, BNO0_UnitAccZ, BNO0_RawAccMag, BNO0_GyrX, BNO0_GyrY, BNO0_GyrZ, BNO0_MagX, BNO0_MagY, BNO0_MagZ, BNO1_UnitAccX, BNO1_UnitAccY, BNO1_UnitAccZ, BNO1_RawAccMag, BNO1_GyrX, BNO1_GyrY, BNO1_GyrZ, BNO1_MagX, BNO1_MagY, BNO1_MagZ, BNO2_UnitAccX, BNO2_UnitAccY, BNO2_UnitAccZ, BNO2_RawAccMag, BNO2_GyrX, BNO2_GyrY, BNO2_GyrZ, BNO2_MagX, BNO2_MagY, BNO2_MagZ, BNO3_UnitAccX, BNO3_UnitAccY, BNO3_UnitAccZ, BNO3_RawAccMag, BNO3_GyrX, BNO3_GyrY, BNO3_GyrZ, BNO3_MagX, BNO3_MagY, BNO3_MagZ, MPU0_UnitAccX, MPU0_UnitAccY, MPU0_UnitAccZ, MPU0_RawAccMag, MPU0_GyrX, MPU0_GyrY, MPU0_GyrZ, MPU1_UnitAccX, MPU1_UnitAccY, MPU1_UnitAccZ, MPU1_RawAccMag, MPU1_GyrX, MPU1_GyrY, MPU1_GyrZ, none
53.760909, 0.179        , 0.810        , -0.558       ,        2515.94, 1.231    , 0.895    , -0.448   , -0.410   , -0.685   , 0.602    , 0.148        , 0.460        , -0.875       ,        2520.15, 0.783    , -0.336   , 1.007    , -0.578   , -0.794   , 0.188    , 0.485        , -0.178       , -0.856       ,        2523.63, 1.007    , 0.448    , 1.119    , -0.478   , -0.185   , -0.858   , 0.036        , 0.625        , -0.779       ,        2499.15, 0.671    , -1.119   , 0.336    , -0.609   , -0.781   , -0.137   , 0.965        , -0.246       , -0.092       ,         10.088, 7.038    , 0.580    , -1.176   , 0.967        , -0.239       , 0.090        ,         10.548, -4.534   , -5.069   , -0.748   , scissors
53.783480, 0.170        , 0.824        , -0.541       ,        2523.13, -0.560   , 1.790    , -1.455   , -0.451   , -0.707   , 0.545    , 0.153        , 0.461        , -0.874       ,        2556.26, -1.343   , 0.112    , -0.895   , -0.581   , -0.785   , 0.215    , 0.486        , -0.176       , -0.856       ,        2500.55, -0.112   , -0.224   , -0.560   , -0.479   , -0.177   , -0.860   , 0.032        , 0.630        , -0.776       ,        2498.12, -0.336   , 0.000    , -0.560   , -0.595   , -0.767   , -0.240   , 0.968        , -0.234       , -0.091       ,         10.083, 7.740    , 0.672    , -0.916   , 0.969        , -0.229       , 0.088        ,         10.526, -3.511   , -4.809   , -0.809   , scissors
53.806070, 0.203        , 0.783        , -0.588       ,        2554.86, -0.112   , 2.574    , -2.462   , -0.431   , -0.713   , 0.553    , 0.166        , 0.441        , -0.882       ,        2544.55, -0.336   , 0.448    , -1.679   , -0.532   , -0.791   , 0.303    , 0.481        , -0.180       , -0.858       ,        2506.74, 1.007    , -0.671   , -1.343   , -0.512   , -0.188   , -0.838   , 0.052        , 0.631        , -0.774       ,        2492.44, -1.567   , 1.007    , -1.679   , -0.595   , -0.786   , -0.169   , 0.972        , -0.217       , -0.093       ,         10.068, 5.542    , 1.420    , -1.344   , 0.973        , -0.219       , 0.078        ,         10.537, -5.435   , -5.115   , -2.061   , scissors
53.825725, 0.188        , 0.803        , -0.566       ,        2551.25, -0.448   , -1.567   , -0.560   , -0.364   , -0.726   , 0.584    , 0.163        , 0.439        , -0.883       ,        2528.80, 0.895    , -2.126   , 0.783    , -0.597   , -0.751   , 0.284    , 0.471        , -0.206       , -0.858       ,        2518.24, 0.448    , -1.007   , 1.455    , -0.518   , -0.179   , -0.836   , 0.040        , 0.626        , -0.779       ,        2513.58, -0.224   , -1.455   , 0.448    , -0.579   , -0.797   , -0.170   , 0.969        , -0.224       , -0.102       ,         10.072, 3.008    , 2.153    , -1.573   , 0.971        , -0.225       , 0.079        ,         10.537, -7.802   , -5.115   , -2.916   , scissors
53.849012, 0.163        , 0.831        , -0.532       ,        2513.35, -0.895   , -5.148   , 1.567    , -0.444   , -0.702   , 0.556    , 0.154        , 0.452        , -0.879       ,        2543.89, 0.112    , -2.462   , 3.245    , -0.615   , -0.770   , 0.169    , 0.483        , -0.180       , -0.857       ,        2498.16, -1.343   , -0.560   , 4.029    , -0.508   , -0.181   , -0.842   , 0.028        , 0.627        , -0.778       ,        2491.53, 0.895    , -3.805   , 2.126    , -0.529   , -0.825   , -0.199   , 0.966        , -0.246       , -0.086       ,         10.010, 4.015    , 1.756    , -1.389   , 0.967        , -0.239       , 0.091        ,         10.493, -7.099   , -4.290   , -1.893   , scissors
53.871899, 0.175        , 0.813        , -0.555       ,        2459.29, 0.671    , -2.238   , 0.000    , -0.372   , -0.714   , 0.593    , 0.139        , 0.479        , -0.867       ,        2545.86, -0.560   , -2.014   , 1.902    , -0.607   , -0.751   , 0.260    , 0.487        , -0.170       , -0.857       ,        2475.95, -1.455   , -0.560   , 1.567    , -0.490   , -0.170   , -0.855   , 0.033        , 0.634        , -0.773       ,        2481.86, 0.000    , -2.350   , 1.231    , -0.578   , -0.779   , -0.243   , 0.964        , -0.254       , -0.080       ,         10.049, 6.076    , 1.374    , -1.023   , 0.965        , -0.240       , 0.101        ,         10.505, -5.282   , -3.756   , -0.824   , scissors
53.892755, 0.154        , 0.838        , -0.523       ,        2536.79, -1.679   , 0.000    , -0.448   , -0.423   , -0.722   , 0.548    , 0.143        , 0.468        , -0.872       ,        2540.89, -0.336   , -1.343   , -1.007   , -0.592   , -0.747   , 0.302    , 0.490        , -0.150       , -0.859       ,        2480.71, -0.895   , -0.112   , 0.224    , -0.489   , -0.151   , -0.859   , 0.025        , 0.636        , -0.772       ,        2474.33, -1.455   , -0.336   , -0.224   , -0.523   , -0.836   , -0.166   , 0.964        , -0.255       , -0.078       ,         10.007, 8.947    , 0.794    , -0.137   , 0.966        , -0.237       , 0.106        ,         10.445, -2.992   , -3.374   , 0.931    , scissors
53.924797, 0.164        , 0.821        , -0.547       ,        2495.94, -0.895   , 3.245    , -2.798   , -0.388   , -0.728   , 0.566    , 0.129        , 0.478        , -0.869       ,        2506.37, -1.567   , 0.336    , -3.357   , -0.564   , -0.787   , 0.249    , 0.480        , -0.159       , -0.863       ,        2469.24, -1.007   , 0.112    , -3.245   , -0.510   , -0.165   , -0.844   , 0.024        , 0.647        , -0.762       ,        2490.92, -2.910   , 2.686    , -2.798   , -0.595   , -0.790   , -0.151   , 0.969        , -0.233       , -0.084       ,          9.987, 8.412    , 0.061    , -0.931   , 0.970        , -0.225       , 0.096        ,         10.432, -3.008   , -4.595   , 0.137    , scissors
53.935432, 0.188        , 0.789        , -0.585       ,        2550.02, -0.448   , 4.029    , -1.902   , -0.411   , -0.739   , 0.534    , 0.161        , 0.450        , -0.878       ,        2554.95, -0.671   , 1.902    , -2.462   , -0.561   , -0.802   , 0.207    , 0.472        , -0.190       , -0.861       ,        2473.80, 0.895    , -0.448   , -2.126   , -0.504   , -0.163   , -0.848   , 0.040        , 0.640        , -0.767       ,        2488.36, -0.448   , 1.343    , -1.567   , -0.570   , -0.800   , -0.188   , 0.970        , -0.227       , -0.091       ,         10.047, 5.863    , 0.580    , -2.198   , 0.971        , -0.223       , 0.087        ,         10.487, -5.298   , -5.771   , -1.740   , scissors
53.958088, 0.186        , 0.801        , -0.569       ,        2570.85, -0.448   , -0.224   , -0.448   , -0.388   , -0.702   , 0.597    , 0.159        , 0.446        , -0.881       ,        2535.60, 1.231    , -1.119   , 0.671    , -0.545   , -0.809   , 0.221    , 0.478        , -0.184       , -0.859       ,        2503.76, 1.007    , -0.560   , 1.343    , -0.508   , -0.192   , -0.840   , 0.032        , 0.634        , -0.772       ,        2495.92, 0.783    , -1.567   , 0.112    , -0.544   , -0.810   , -0.219   , 0.965        , -0.246       , -0.089       ,         10.067, 5.145    , 0.641    , -2.504   , 0.967        , -0.238       , 0.094        ,         10.547, -6.031   , -5.405   , -2.168   , scissors
