0.000221,IMU Server Connected
0.000349,-0.216,0.935,-0.346,-6.155,12.869,-7.498,0.099,-0.480,0.190,-0.281,0.899,-0.321,-9.624,-0.560,-5.148,0.156,-0.442,0.081,-0.588,0.654,-0.453,-21.934,-1.902,-8.281,0.282,-0.294,0.060,-0.329,0.989,0.042,6.267,16.226,2.574,0.156,-0.434,-0.171,1.005,0.202,-0.049,3.053,1.191,-0.122,0.967,-0.066,-0.511,-7.634,-2.962,1.450
0.000443,-0.228,0.919,-0.315,-1.902,14.660,-7.274,0.099,-0.480,0.190,-0.254,0.996,-0.353,-13.093,13.317,-0.895,0.188,-0.432,0.033,-0.588,0.712,-0.418,-28.312,14.883,-18.464,0.292,-0.297,0.069,-0.302,1.021,-0.012,9.960,34.467,-0.560,0.148,-0.434,-0.146,0.988,0.195,-0.078,4.244,0.855,0.061,0.945,-0.070,-0.531,-5.634,-4.229,0.901
0.000521,-0.146,0.907,-0.440,-1.343,27.865,-11.191,0.109,-0.516,0.189,-0.137,0.864,-0.255,-8.281,-40.958,11.526,0.188,-0.432,0.033,-0.439,0.728,-0.457,2.686,-1.679,-0.224,0.285,-0.330,0.081,-0.216,0.962,-0.020,2.574,-2.798,-1.790,0.141,-0.462,-0.163,0.977,0.199,-0.064,5.740,0.336,-0.550,0.939,-0.068,-0.516,-4.794,-4.947,0.122
0.000595,-0.146,0.907,-0.440,-0.112,0.000,-1.567,0.134,-0.551,0.168,-0.121,0.899,-0.255,0.224,-0.112,-1.119,0.185,-0.438,0.106,-0.435,0.731,-0.453,-0.671,-0.783,-0.448,0.274,-0.338,0.101,-0.212,0.958,-0.020,-0.560,-0.224,-0.671,0.145,-0.456,-0.184,0.984,0.199,-0.057,6.153,0.183,-1.481,0.954,-0.067,-0.509,-4.779,-4.763,-1.252
0.002183,-0.021,0.892,-0.358,0.112,1.679,-0.448,0.131,-0.565,0.189,-0.105,0.918,-0.286,-0.336,1.343,-0.448,0.188,-0.452,0.097,-0.443,0.719,-0.449,-0.895,0.448,-0.671,0.278,-0.331,0.080,-0.212,0.958,-0.020,-0.112,0.895,-0.112,0.153,-0.459,-0.146,0.991,0.200,-0.050,6.076,0.366,-1.847,0.959,-0.065,-0.496,-5.527,-4.305,-1.237
0.002250,-0.021,0.883,-0.366,0.224,1.455,-0.448,0.146,-0.541,0.198,-0.101,0.907,-0.313,0.336,1.455,-0.336,0.181,-0.442,0.098,-0.443,0.720,-0.457,-0.448,0.224,0.112,0.285,-0.334,0.080,-0.208,0.962,-0.024,0.560,0.671,0.112,0.145,-0.455,-0.154,1.001,0.199,-0.054,6.229,-1.130,-1.954,0.960,-0.069,-0.504,-6.427,-5.542,-1.389
0.002310,-0.028,0.911,-0.358,-1.119,-0.895,1.455,0.136,-0.554,0.205,-0.109,0.934,-0.290,-1.231,-0.560,1.343,0.174,-0.439,0.082,-0.439,0.731,-0.473,-0.560,-0.448,1.902,0.281,-0.327,0.085,-0.216,0.974,-0.020,-0.671,-1.343,1.343,0.145,-0.455,-0.151,1.010,0.194,-0.063,5.756,-0.977,-1.481,0.971,-0.075,-0.522,-6.382,-5.588,-1.130
0.002367,-0.032,0.923,-0.346,-0.895,-0.112,0.560,0.136,-0.561,0.205,-0.109,0.934,-0.302,-0.560,0.000,0.671,0.182,-0.438,0.110,-0.443,0.739,-0.457,-0.783,-0.448,1.231,0.278,-0.334,0.089,-0.220,0.974,-0.016,0.112,-1.343,0.895,0.145,-0.455,-0.151,1.003,0.193,-0.066,5.969,-0.031,-1.878,0.964,-0.078,-0.527,-5.267,-4.977,-1.420
0.078443,-0.032,0.911,-0.350,-0.783,0.560,-0.112,0.143,-0.575,0.209,-0.125,0.930,-0.274,-0.560,-0.671,0.224,0.167,-0.442,0.086,-0.451,0.742,-0.441,-0.783,0.224,0.000,0.281,-0.331,0.080,-0.228,0.970,-0.024,0.895,2.350,0.112,0.141,-0.448,-0.184,1.020,0.186,-0.057,6.489,0.198,-1.573,0.981,-0.083,-0.518,-4.885,-4.931,-1.221
0.507772,-0.032,0.915,-0.374,-0.112,0.895,0.112,0.132,-0.561,0.201,-0.117,0.938,-0.302,-0.112,0.671,0.000,0.188,-0.442,0.086,-0.447,0.742,-0.476,-0.448,0.448,0.671,0.281,-0.331,0.081,-0.228,0.974,-0.020,-1.567,0.783,-0.112,0.141,-0.448,-0.142,1.013,0.200,-0.060,7.282,-0.855,-1.038,0.975,-0.072,-0.501,-4.809,-5.878,-0.947
0.507901,-0.025,0.903,-0.374,-1.119,0.671,-0.895,0.139,-0.565,0.192,-0.105,0.926,-0.317,-1.455,-0.448,0.224,0.171,-0.439,0.094,-0.451,0.736,-0.461,-0.783,0.448,-0.112,0.281,-0.338,0.106,-0.220,0.977,-0.028,-1.679,0.448,0.336,0.138,-0.444,-0.176,1.021,0.204,-0.041,5.725,-0.275,-1.221,0.993,-0.072,-0.508,-5.802,-5.267,-1.069
0.507977,-0.021,0.919,-0.374,-0.895,0.448,0.224,0.132,-0.568,0.201,-0.109,0.961,-0.290,-1.343,-1.343,0.895,0.185,-0.431,0.086,-0.443,0.739,-0.469,-0.112,0.000,0.000,0.278,-0.338,0.085,-0.220,0.981,-0.028,-0.895,0.112,0.560,0.145,-0.462,-0.151,1.015,0.202,-0.038,4.977,0.931,-1.420,0.987,-0.070,-0.507,-5.863,-3.740,-0.168
