time,BNO0_UnitAccX,BNO0_UnitAccY,BNO0_UnitAccZ,BNO0_RawAccMag,BNO0_GyrX,BNO0_GyrY,BNO0_GyrZ,BNO0_MagX,BNO0_MagY,BNO0_MagZ,BNO1_UnitAccX,BNO1_UnitAccY,BNO1_UnitAccZ,BNO1_RawAccMag,BNO1_GyrX,BNO1_GyrY,BNO1_GyrZ,BNO1_MagX,BNO1_MagY,BNO1_MagZ,BNO2_UnitAccX,BNO2_UnitAccY,BNO2_UnitAccZ,BNO2_RawAccMag,BNO2_GyrX,BNO2_GyrY,BNO2_GyrZ,BNO2_MagX,BNO2_MagY,BNO2_MagZ,BNO3_UnitAccX,BNO3_UnitAccY,BNO3_UnitAccZ,BNO3_RawAccMag,BNO3_GyrX,BNO3_GyrY,BNO3_GyrZ,BNO3_MagX,BNO3_MagY,BNO3_MagZ,MPU0_UnitAccX,MPU0_UnitAccY,MPU0_UnitAccZ,MPU0_RawAccMag,MPU0_GyrX,MPU0_GyrY,MPU0_GyrZ,MPU1_UnitAccX,MPU1_UnitAccY,MPU1_UnitAccZ,MPU1_RawAccMag,MPU1_GyrX,MPU1_GyrY,MPU1_GyrZ,label
0.047959,0.502,-0.184,-0.845,2522.41,0.224,-0.783,0.336,-0.477,0.089,0.874,0.634,-0.121,-0.764,2519.86,0.224,-0.336,0.224,-0.925,-0.213,0.314,-0.032,-0.693,-0.720,2508.45,-0.448,-0.895,0.560,-0.100,0.200,-0.975,0.269,-0.136,-0.954,2499.17,0.336,0.224,0.000,-0.860,0.485,0.159,0.274,0.188,0.943,10.966,5.679,0.489,-1.740,0.565,0.336,0.753,9.981,-5.511,-4.611,-1.176,none
0.048403,0.501,-0.187,-0.845,2525.11,0.224,0.448,0.224,-0.531,0.048,0.846,0.636,-0.122,-0.762,2511.46,-0.224,0.336,0.224,-0.949,-0.222,0.222,-0.032,-0.697,-0.716,2508.24,0.336,0.448,-0.336,-0.100,0.243,-0.965,0.270,-0.137,-0.953,2489.64,-0.224,-0.112,-0.112,-0.877,0.472,0.094,0.274,0.187,0.944,10.980,5.786,0.580,-1.817,0.566,0.335,0.753,10.018,-5.511,-4.565,-1.496,none
0.059190,0.504,-0.184,-0.844,2513.96,0.112,0.336,0.112,-0.510,0.094,0.855,0.636,-0.122,-0.762,2511.46,-0.224,0.560,0.336,-0.927,-0.185,0.326,-0.032,-0.697,-0.716,2508.24,0.560,0.224,-0.448,-0.106,0.226,-0.968,0.269,-0.140,-0.953,2500.41,-0.671,0.000,-0.448,-0.876,0.476,0.081,0.274,0.188,0.943,10.978,5.847,0.580,-1.832,0.567,0.335,0.753,9.982,-5.344,-4.702,-1.542,none
0.081718,0.506,-0.184,-0.843,2519.86,0.224,0.671,0.224,-0.544,0.078,0.836,0.638,-0.122,-0.761,2517.95,-0.224,0.336,0.336,-0.918,-0.205,0.340,-0.028,-0.697,-0.716,2507.22,0.224,0.224,-0.560,-0.118,0.198,-0.973,0.271,-0.141,-0.952,2480.41,-0.448,0.112,-0.112,-0.835,0.527,0.156,0.274,0.188,0.943,10.970,5.908,0.656,-1.893,0.564,0.335,0.755,9.995,-5.374,-4.519,-1.618,none
0.103641,0.504,-0.187,-0.843,2529.29,0.000,0.560,0.112,-0.488,0.100,0.867,0.638,-0.122,-0.761,2517.95,0.000,0.336,0.336,-0.946,-0.194,0.260,-0.028,-0.699,-0.714,2514.20,0.560,0.560,-0.560,-0.125,0.244,-0.962,0.271,-0.145,-0.952,2481.84,0.224,-0.112,0.000,-0.883,0.456,0.112,0.272,0.187,0.944,10.977,5.786,0.443,-1.802,0.565,0.338,0.753,9.993,-5.405,-4.702,-1.374,none
0.126180,0.501,-0.187,-0.845,2525.11,0.112,0.336,0.112,-0.511,0.114,0.852,0.638,-0.125,-0.760,2518.43,-0.448,0.112,0.000,-0.958,-0.200,0.207,-0.028,-0.697,-0.716,2507.22,0.336,0.560,-0.224,-0.116,0.214,-0.970,0.270,-0.140,-0.953,2490.89,-0.336,-0.112,-0.112,-0.881,0.460,0.112,0.274,0.189,0.943,10.966,5.725,0.076,-1.527,0.563,0.339,0.754,10.015,-5.313,-5.038,-1.038,none
0.149756,0.509,-0.183,-0.841,2524.43,-0.224,0.224,-0.336,-0.504,0.128,0.854,0.638,-0.122,-0.760,2503.85,-0.336,-0.112,-0.224,-0.947,-0.159,0.278,-0.028,-0.697,-0.716,2507.22,-0.112,0.112,-0.224,-0.093,0.200,-0.975,0.274,-0.141,-0.951,2482.86,-0.224,-0.224,-0.224,-0.866,0.481,0.135,0.273,0.191,0.943,10.980,5.618,0.015,-1.481,0.565,0.338,0.753,9.981,-5.435,-4.901,-0.748,none
0.172680,0.504,-0.184,-0.844,2513.96,-0.112,-0.224,-0.224,-0.521,0.077,0.850,0.638,-0.122,-0.761,2517.95,0.000,0.000,0.000,-0.934,-0.140,0.328,-0.028,-0.701,-0.713,2507.78,-0.448,0.000,0.112,-0.093,0.214,-0.972,0.274,-0.141,-0.951,2482.86,-0.112,0.112,0.112,-0.853,0.502,0.141,0.274,0.187,0.943,10.984,5.542,-0.015,-1.405,0.563,0.337,0.755,9.992,-5.466,-4.901,-0.534,none
0.193632,0.501,-0.187,-0.845,2525.11,0.336,-0.224,-0.112,-0.498,0.091,0.862,0.638,-0.122,-0.761,2517.95,0.336,-0.112,-0.224,-0.939,-0.188,0.287,-0.032,-0.697,-0.716,2508.24,-0.560,-0.336,0.224,-0.093,0.214,-0.972,0.271,-0.141,-0.952,2480.41,0.112,0.000,0.112,-0.852,0.493,0.176,0.274,0.189,0.943,10.974,5.649,0.122,-1.542,0.566,0.336,0.753,9.999,-5.481,-4.672,-0.718,none
0.215961,0.502,-0.184,-0.845,2522.41,0.000,-0.112,-0.112,-0.524,0.109,0.845,0.638,-0.122,-0.760,2503.85,0.000,-0.112,-0.112,-0.944,-0.180,0.278,-0.028,-0.695,-0.718,2501.67,-0.112,0.112,0.112,-0.091,0.230,-0.969,0.274,-0.141,-0.951,2482.86,0.560,-0.112,0.224,-0.870,0.488,0.073,0.274,0.188,0.943,10.966,5.679,0.489,-1.679,0.566,0.336,0.753,9.963,-5.603,-4.321,-0.748,none
0.238654,0.505,-0.183,-0.844,2528.29,0.112,0.336,0.336,-0.507,0.070,0.859,0.640,-0.126,-0.758,2510.84,0.224,-0.224,0.000,-0.929,-0.174,0.327,-0.032,-0.699,-0.714,2515.22,0.224,-0.224,0.112,-0.099,0.199,-0.975,0.271,-0.145,-0.952,2481.84,0.671,-0.112,0.224,-0.861,0.493,0.126,0.273,0.189,0.943,10.975,5.573,0.183,-1.389,0.565,0.337,0.753,9.991,-5.573,-4.534,-0.504,none
0.261441,0.504,-0.187,-0.843,2529.29,-0.112,-0.336,0.000,-0.520,0.113,0.847,0.638,-0.122,-0.761,2517.95,0.448,-0.112,-0.112,-0.908,-0.164,0.385,-0.032,-0.699,-0.714,2515.22,-0.560,-0.336,0.336,-0.122,0.194,-0.973,0.273,-0.140,-0.952,2493.33,0.336,0.224,-0.112,-0.847,0.502,0.174,0.275,0.191,0.942,10.967,5.557,-0.183,-1.206,0.564,0.338,0.754,10.001,-5.450,-4.992,-0.412,none
0.284023,0.506,-0.184,-0.843,2519.86,-0.560,-0.448,-0.224,-0.532,0.094,0.842,0.638,-0.122,-0.761,2517.95,0.112,-0.336,-0.336,-0.953,-0.185,0.241,-0.032,-0.695,-0.718,2515.42,-0.783,-0.112,0.224,-0.105,0.229,-0.968,0.273,-0.140,-0.952,2493.33,-0.224,0.000,-0.224,-0.855,0.502,0.133,0.275,0.191,0.942,10.943,5.588,0.183,-1.496,0.563,0.336,0.755,10.008,-5.573,-4.763,-0.595,none
0.308841,0.504,-0.187,-0.843,2529.29,0.000,-0.112,-0.112,-0.520,0.092,0.849,0.635,-0.126,-0.762,2513.46,0.112,-0.112,0.000,-0.946,-0.202,0.254,-0.032,-0.697,-0.716,2522.37,-0.336,-0.224,0.112,-0.116,0.217,-0.969,0.274,-0.145,-0.951,2484.29,0.000,0.112,0.112,-0.835,0.530,0.149,0.274,0.189,0.943,10.971,5.496,0.260,-1.527,0.565,0.338,0.753,10.018,-5.649,-4.687,-0.580,none
0.328485,0.501,-0.187,-0.845,2525.11,0.112,0.000,0.112,-0.495,0.101,0.863,0.634,-0.121,-0.764,2519.86,0.224,-0.224,0.336,-0.930,-0.224,0.290,-0.032,-0.697,-0.716,2508.24,-0.112,0.000,0.224,-0.084,0.225,-0.971,0.273,-0.140,-0.952,2493.33,1.007,-0.112,0.224,-0.857,0.493,0.146,0.273,0.189,0.943,10.949,5.588,0.168,-1.481,0.565,0.337,0.753,9.991,-5.557,-4.794,-0.718,none
0.351343,0.501,-0.187,-0.845,2525.11,0.112,-0.336,0.000,-0.524,0.076,0.849,0.636,-0.122,-0.762,2511.46,-0.224,0.000,-0.224,-0.938,-0.197,0.286,-0.032,-0.697,-0.716,2508.24,0.000,0.000,0.112,-0.093,0.222,-0.971,0.270,-0.144,-0.952,2492.31,0.224,-0.224,0.000,-0.853,0.493,0.173,0.273,0.189,0.943,10.970,5.603,0.122,-1.450,0.565,0.335,0.754,10.005,-5.511,-4.916,-0.748,none
0.372774,0.504,-0.184,-0.844,2513.96,0.112,0.000,-0.112,-0.513,0.071,0.855,0.638,-0.122,-0.761,2517.95,-0.112,-0.112,-0.224,-0.937,-0.206,0.282,-0.032,-0.697,-0.716,2508.24,-0.112,0.000,0.112,-0.083,0.236,-0.968,0.270,-0.140,-0.953,2490.89,-0.895,0.336,-0.224,-0.836,0.529,0.147,0.273,0.188,0.944,10.995,5.649,0.275,-1.573,0.564,0.338,0.753,10.003,-5.511,-4.672,-0.824,none
0.394925,0.506,-0.188,-0.842,2520.87,0.112,0.336,0.112,-0.534,0.080,0.842,0.636,-0.122,-0.762,2511.46,0.000,0.112,0.224,-0.941,-0.177,0.290,-0.032,-0.699,-0.714,2515.22,-0.336,-0.224,0.224,-0.102,0.193,-0.976,0.274,-0.141,-0.951,2482.86,-0.112,0.112,-0.112,-0.845,0.519,0.128,0.275,0.188,0.943,10.989,5.527,0.168,-1.481,0.564,0.336,0.754,10.003,-5.603,-4.672,-0.626,none
0.417507,0.502,-0.184,-0.845,2522.41,-0.112,-0.336,0.112,-0.499,0.078,0.863,0.636,-0.122,-0.762,2511.46,-0.224,-0.112,-0.224,-0.927,-0.194,0.320,-0.032,-0.695,-0.718,2515.42,-0.560,-0.224,0.224,-0.108,0.209,-0.972,0.270,-0.140,-0.953,2490.89,0.448,-0.224,0.224,-0.813,0.557,0.168,0.276,0.188,0.943,10.970,5.527,0.275,-1.588,0.564,0.335,0.755,9.992,-5.664,-4.595,-0.733,none
0.440517,0.501,-0.187,-0.845,2525.11,-0.112,-0.560,-0.112,-0.518,0.080,0.852,0.635,-0.126,-0.762,2513.46,0.224,0.000,0.112,-0.946,-0.202,0.254,-0.032,-0.697,-0.716,2508.24,0.000,-0.224,0.000,-0.100,0.207,-0.973,0.270,-0.140,-0.953,2490.89,0.448,0.000,0.000,-0.851,0.511,0.123,0.274,0.187,0.943,10.960,5.557,0.183,-1.557,0.565,0.334,0.755,10.019,-5.542,-4.840,-0.794,none
0.462063,0.502,-0.184,-0.845,2522.41,-0.224,-0.224,0.000,-0.508,0.083,0.857,0.636,-0.122,-0.762,2511.46,-0.112,-0.224,0.000,-0.948,-0.210,0.239,-0.032,-0.695,-0.718,2515.42,0.000,-0.224,-0.224,-0.110,0.196,-0.975,0.270,-0.140,-0.953,2490.89,-0.671,0.000,-0.112,-0.826,0.529,0.192,0.276,0.188,0.943,10.974,5.725,0.290,-1.588,0.565,0.336,0.754,10.030,-5.450,-4.824,-1.069,none
0.484951,0.502,-0.180,-0.846,2520.59,0.224,0.336,0.112,-0.555,0.123,0.822,0.638,-0.122,-0.760,2503.85,-0.112,0.000,-0.112,-0.948,-0.227,0.224,-0.032,-0.697,-0.716,2508.24,0.000,0.112,-0.336,-0.099,0.221,-0.970,0.273,-0.140,-0.952,2493.33,0.000,0.000,-0.112,-0.832,0.504,0.231,0.275,0.190,0.942,10.970,5.664,0.427,-1.664,0.565,0.336,0.754,10.015,-5.542,-4.687,-1.053,none
0.507743,0.505,-0.183,-0.844,2528.29,0.112,0.000,0.112,-0.520,0.113,0.847,0.638,-0.125,-0.760,2518.43,0.224,0.112,0.224,-0.945,-0.171,0.279,-0.028,-0.699,-0.714,2514.20,0.112,0.112,-0.112,-0.113,0.254,-0.961,0.272,-0.139,-0.952,2502.85,0.224,0.000,-0.112,-0.862,0.493,0.118,0.272,0.188,0.944,10.990,5.664,0.290,-1.603,0.565,0.337,0.754,9.996,-5.450,-4.794,-0.947,none
0.529407,0.502,-0.184,-0.845,2522.41,0.112,0.336,0.000,-0.545,0.083,0.834,0.635,-0.126,-0.762,2513.46,-0.112,0.000,-0.112,-0.926,-0.171,0.337,-0.032,-0.695,-0.718,2515.42,-0.112,0.000,-0.112,-0.114,0.221,-0.969,0.274,-0.137,-0.952,2481.61,0.000,0.000,0.112,-0.869,0.489,0.075,0.275,0.190,0.943,10.972,5.695,0.260,-1.588,0.562,0.335,0.756,10.010,-5.405,-4.718,-1.008,none
0.551878,0.502,-0.184,-0.845,2522.41,0.112,0.112,0.000,-0.502,0.082,0.861,0.636,-0.122,-0.762,2511.46,-0.112,0.112,0.000,-0.912,-0.192,0.362,-0.028,-0.697,-0.716,2507.22,-0.112,-0.224,-0.112,-0.083,0.224,-0.971,0.270,-0.137,-0.953,2489.64,-0.448,0.224,-0.112,-0.868,0.475,0.146,0.274,0.190,0.943,10.969,5.695,0.351,-1.664,0.564,0.336,0.754,9.999,-5.481,-4.672,-1.023,none
0.573328,0.502,-0.184,-0.845,2522.41,0.000,0.112,0.112,-0.501,0.049,0.864,0.636,-0.122,-0.762,2511.46,-0.448,-0.112,0.224,-0.939,-0.230,0.257,-0.028,-0.695,-0.718,2501.67,0.336,0.336,-0.112,-0.077,0.230,-0.970,0.274,-0.141,-0.951,2482.86,0.000,0.000,0.224,-0.855,0.493,0.158,0.274,0.188,0.943,10.991,5.756,0.412,-1.710,0.564,0.338,0.753,10.003,-5.466,-4.580,-1.206,none
0.596455,0.501,-0.187,-0.845,2525.11,0.112,0.000,0.000,-0.487,0.070,0.870,0.637,-0.126,-0.760,2505.85,0.112,0.112,0.000,-0.960,-0.188,0.207,-0.032,-0.695,-0.718,2515.42,0.336,0.336,-0.224,-0.101,0.215,-0.971,0.271,-0.141,-0.952,2480.41,0.560,-0.112,0.112,-0.835,0.514,0.197,0.272,0.188,0.944,10.965,5.756,0.870,-1.832,0.563,0.334,0.756,10.008,-5.679,-4.015,-1.053,none
0.616966,0.503,-0.188,-0.844,2516.67,0.224,0.000,0.448,-0.484,0.075,0.872,0.635,-0.126,-0.762,2513.46,0.448,0.000,0.336,-0.940,-0.210,0.269,-0.032,-0.699,-0.714,2515.22,-0.112,0.112,0.224,-0.085,0.226,-0.971,0.271,-0.153,-0.950,2476.25,0.448,0.000,0.112,-0.834,0.520,0.184,0.272,0.188,0.944,10.989,5.618,0.137,-1.466,0.564,0.334,0.755,10.006,-5.405,-4.840,-0.763,none
0.641237,0.500,-0.192,-0.845,2513.36,0.224,0.336,-0.224,-0.567,0.098,0.818,0.634,-0.125,-0.763,2520.33,-0.224,0.000,-0.112,-0.933,-0.187,0.307,-0.033,-0.697,-0.716,2480.67,-0.560,0.112,0.224,-0.099,0.229,-0.968,0.270,-0.140,-0.953,2490.89,0.112,-0.224,0.000,-0.861,0.484,0.157,0.275,0.188,0.943,10.983,5.710,0.183,-1.466,0.564,0.334,0.755,10.028,-5.359,-4.824,-0.901,none
0.660545,0.502,-0.184,-0.845,2522.41,0.000,-0.112,-0.224,-0.510,0.089,0.856,0.636,-0.118,-0.763,2511.03,-0.112,-0.112,0.000,-0.934,-0.184,0.306,-0.033,-0.695,-0.718,2487.84,-0.448,0.000,-0.112,-0.119,0.233,-0.965,0.273,-0.140,-0.952,2493.33,-0.224,0.112,-0.448,-0.855,0.502,0.133,0.275,0.191,0.942,10.983,5.740,0.229,-1.542,0.564,0.338,0.753,10.048,-5.359,-4.885,-1.008,none
0.682650,0.507,-0.180,-0.843,2518.04,-0.224,0.000,-0.112,-0.510,0.100,0.854,0.638,-0.118,-0.761,2516.00,-0.224,-0.112,-0.112,-0.942,-0.168,0.292,-0.028,-0.699,-0.714,2514.20,-0.336,0.336,-0.448,-0.100,0.230,-0.968,0.275,-0.133,-0.952,2480.26,-0.112,0.000,-0.224,-0.856,0.493,0.155,0.274,0.193,0.942,10.972,5.817,0.595,-1.893,0.564,0.340,0.752,9.993,-5.466,-4.626,-1.450,none
0.704349,0.509,-0.183,-0.841,2524.43,0.224,0.336,0.224,-0.498,0.059,0.865,0.640,-0.122,-0.759,2510.36,0.000,0.336,0.224,-0.939,-0.212,0.272,-0.025,-0.695,-0.718,2514.16,0.671,0.448,-0.560,-0.114,0.221,-0.969,0.277,-0.136,-0.951,2493.89,0.224,-0.224,0.000,-0.849,0.511,0.131,0.272,0.190,0.943,10.981,5.771,0.473,-1.847,0.562,0.342,0.753,9.987,-5.542,-4.641,-1.252,none
0.726945,0.505,-0.183,-0.844,2528.29,-0.224,0.224,0.112,-0.506,0.110,0.855,0.638,-0.122,-0.761,2517.95,-0.112,0.224,0.336,-0.920,-0.202,0.336,-0.028,-0.697,-0.716,2507.22,0.112,0.112,0.000,-0.099,0.225,-0.969,0.274,-0.141,-0.951,2482.86,0.000,0.000,0.224,-0.844,0.520,0.130,0.274,0.190,0.943,10.960,5.542,0.244,-1.634,0.565,0.337,0.753,9.997,-5.634,-4.733,-0.977,none
0.748861,0.504,-0.187,-0.843,2529.29,0.448,0.000,0.112,-0.516,0.088,0.852,0.636,-0.122,-0.762,2511.46,0.000,-0.112,0.112,-0.916,-0.214,0.340,-0.032,-0.699,-0.714,2500.37,0.112,-0.112,0.112,-0.100,0.207,-0.973,0.273,-0.140,-0.952,2493.33,-0.112,-0.112,-0.112,-0.819,0.523,0.238,0.273,0.191,0.943,10.955,5.481,0.168,-1.557,0.563,0.338,0.754,10.008,-5.725,-4.748,-0.718,none
0.770239,0.502,-0.184,-0.845,2522.41,0.112,0.112,0.112,-0.516,0.095,0.851,0.635,-0.126,-0.762,2513.46,-0.224,-0.224,-0.112,-0.956,-0.162,0.243,-0.028,-0.697,-0.716,2521.36,0.112,-0.112,0.224,-0.084,0.222,-0.971,0.273,-0.140,-0.952,2493.33,-0.112,-0.112,0.112,-0.809,0.532,0.251,0.274,0.187,0.943,10.958,5.420,0.031,-1.496,0.563,0.336,0.755,10.013,-5.786,-4.733,-0.504,none
0.793019,0.501,-0.187,-0.845,2525.11,0.000,-0.336,0.112,-0.533,0.095,0.841,0.634,-0.125,-0.763,2520.33,-0.112,-0.336,-0.112,-0.953,-0.191,0.236,-0.032,-0.699,-0.714,2515.22,-0.448,-0.224,0.560,-0.092,0.231,-0.968,0.270,-0.137,-0.953,2489.64,0.000,0.000,0.000,-0.865,0.481,0.144,0.274,0.187,0.943,10.968,5.435,0.168,-1.542,0.563,0.335,0.756,9.996,-5.771,-4.611,-0.519,none
0.818133,0.500,-0.187,-0.846,2533.56,0.112,-0.224,0.224,-0.490,0.093,0.867,0.633,-0.126,-0.764,2506.36,0.224,-0.112,0.000,-0.945,-0.178,0.273,-0.032,-0.699,-0.714,2515.22,0.000,0.112,0.224,-0.086,0.198,-0.976,0.269,-0.140,-0.953,2500.41,0.224,-0.336,0.336,-0.842,0.512,0.171,0.273,0.186,0.944,10.964,5.527,0.168,-1.527,0.563,0.335,0.756,10.026,-5.527,-4.824,-0.626,none
0.837178,0.501,-0.187,-0.845,2525.11,0.000,-0.112,-0.224,-0.521,0.060,0.852,0.634,-0.121,-0.764,2519.86,-0.112,-0.112,0.000,-0.946,-0.218,0.240,-0.032,-0.699,-0.714,2500.37,-0.112,-0.112,0.000,-0.099,0.236,-0.967,0.270,-0.140,-0.953,2490.89,-0.224,0.000,0.224,-0.852,0.510,0.118,0.276,0.191,0.942,10.940,5.588,0.122,-1.496,0.563,0.337,0.754,10.026,-5.450,-5.023,-0.809,none
0.860082,0.504,-0.184,-0.844,2513.96,-0.448,-0.336,-0.224,-0.521,0.111,0.846,0.636,-0.122,-0.762,2511.46,-0.224,0.000,0.000,-0.914,-0.174,0.366,-0.028,-0.699,-0.715,2500.78,-0.112,-0.112,0.000,-0.099,0.221,-0.970,0.274,-0.141,-0.951,2482.86,-0.336,-0.112,0.112,-0.846,0.519,0.122,0.275,0.190,0.943,10.962,5.511,0.305,-1.634,0.563,0.339,0.754,10.021,-5.664,-4.656,-0.763,none
0.879638,0.504,-0.187,-0.843,2529.29,0.000,0.000,0.112,-0.496,0.113,0.861,0.636,-0.122,-0.762,2511.46,-0.336,-0.112,0.336,-0.937,-0.216,0.275,-0.028,-0.699,-0.714,2514.20,0.000,-0.112,0.112,-0.091,0.225,-0.970,0.273,-0.140,-0.952,2493.33,0.000,0.000,-0.112,-0.842,0.513,0.166,0.274,0.189,0.943,10.962,5.527,0.214,-1.634,0.563,0.338,0.754,10.005,-5.649,-4.733,-0.794,none
0.901791,0.503,-0.188,-0.844,2516.67,0.112,-0.112,0.112,-0.515,0.063,0.855,0.638,-0.125,-0.760,2518.43,0.000,0.112,0.000,-0.939,-0.179,0.293,-0.028,-0.697,-0.716,2507.22,-0.112,-0.224,0.112,-0.092,0.207,-0.974,0.274,-0.145,-0.951,2484.29,0.448,-0.112,0.112,-0.830,0.530,0.172,0.272,0.191,0.943,10.971,5.450,0.214,-1.573,0.563,0.338,0.754,10.015,-5.664,-4.626,-0.611,none
0.924073,0.503,-0.188,-0.844,2516.67,0.224,-0.112,0.112,-0.535,0.079,0.841,0.638,-0.122,-0.761,2517.95,0.000,-0.336,0.000,-0.940,-0.186,0.286,-0.028,-0.699,-0.714,2514.20,0.112,-0.112,0.112,-0.116,0.201,-0.973,0.274,-0.141,-0.951,2482.86,0.336,0.112,0.112,-0.842,0.519,0.145,0.273,0.189,0.943,10.971,5.374,0.107,-1.420,0.563,0.336,0.755,10.012,-5.756,-4.595,-0.336,none
0.946287,0.501,-0.191,-0.844,2525.97,0.000,-0.448,-0.112,-0.510,0.100,0.854,0.635,-0.126,-0.762,2513.46,0.336,-0.336,0.000,-0.954,-0.201,0.224,-0.032,-0.701,-0.712,2522.22,-0.448,-0.448,0.224,-0.109,0.226,-0.968,0.270,-0.144,-0.952,2492.31,-0.224,-0.112,0.112,-0.830,0.539,0.147,0.274,0.187,0.943,10.974,5.374,0.031,-1.344,0.565,0.335,0.754,9.998,-5.664,-4.855,-0.351,none
0.968092,0.501,-0.191,-0.844,2525.97,0.224,-0.224,-0.112,-0.493,0.090,0.866,0.634,-0.121,-0.764,2519.86,0.112,-0.336,-0.112,-0.939,-0.194,0.283,-0.032,-0.699,-0.714,2515.22,-0.448,-0.224,0.112,-0.091,0.229,-0.969,0.269,-0.140,-0.953,2500.41,0.224,-0.112,0.000,-0.841,0.519,0.154,0.274,0.187,0.943,10.967,5.573,0.244,-1.527,0.566,0.334,0.754,10.012,-5.542,-4.824,-0.779,none
0.993791,0.501,-0.187,-0.845,2525.11,0.112,-0.112,0.000,-0.536,0.092,0.839,0.635,-0.126,-0.762,2513.46,-0.112,-0.112,-0.224,-0.921,-0.201,0.333,-0.032,-0.699,-0.714,2515.22,0.224,0.224,-0.224,-0.083,0.243,-0.967,0.273,-0.140,-0.952,2493.33,0.112,0.000,0.000,-0.866,0.484,0.127,0.274,0.189,0.943,10.986,5.557,0.198,-1.511,0.564,0.337,0.754,10.024,-5.496,-4.870,-0.855,none
1.018049,0.503,-0.183,-0.845,2536.73,0.000,-0.112,-0.112,-0.499,0.087,0.862,0.636,-0.122,-0.762,2511.46,-0.224,0.112,0.000,-0.916,-0.200,0.349,-0.028,-0.699,-0.714,2514.20,-0.224,-0.112,-0.112,-0.094,0.213,-0.973,0.270,-0.137,-0.953,2489.64,-0.671,0.000,-0.224,-0.864,0.497,0.082,0.277,0.190,0.942,10.976,5.603,0.305,-1.542,0.565,0.337,0.753,10.019,-5.542,-4.748,-0.947,none
1.038646,0.503,-0.183,-0.845,2536.73,0.000,0.336,0.112,-0.520,0.099,0.848,0.638,-0.122,-0.761,2517.95,0.112,0.000,0.000,-0.936,-0.164,0.311,-0.025,-0.693,-0.720,2508.63,0.336,0.336,0.000,-0.122,0.202,-0.972,0.273,-0.132,-0.953,2490.74,-0.112,-0.112,0.000,-0.849,0.502,0.166,0.271,0.190,0.944,10.981,5.496,0.382,-1.679,0.564,0.338,0.753,10.009,-5.725,-4.504,-0.794,none
1.060046,0.505,-0.183,-0.844,2528.29,0.112,-0.112,0.112,-0.523,0.117,0.844,0.640,-0.122,-0.759,2510.36,0.112,-0.112,0.336,-0.925,-0.171,0.339,-0.028,-0.699,-0.714,2514.20,0.336,-0.224,0.112,-0.101,0.212,-0.972,0.273,-0.140,-0.952,2493.33,0.000,0.000,0.112,-0.851,0.511,0.123,0.273,0.187,0.944,10.951,5.420,0.305,-1.603,0.563,0.338,0.755,9.998,-5.756,-4.595,-0.626,none
1.084069,0.501,-0.187,-0.845,2525.11,0.112,-0.112,0.336,-0.520,0.122,0.846,0.635,-0.126,-0.762,2513.46,0.224,-0.112,0.112,-0.941,-0.201,0.271,-0.032,-0.699,-0.714,2515.22,0.000,0.112,0.112,-0.130,0.197,-0.972,0.269,-0.140,-0.953,2500.41,0.224,-0.224,0.224,-0.849,0.484,0.211,0.272,0.187,0.944,10.978,5.496,0.092,-1.511,0.564,0.335,0.755,10.018,-5.603,-4.855,-0.687,none
1.105835,0.501,-0.187,-0.845,2525.11,0.000,-0.112,-0.112,-0.522,0.091,0.848,0.634,-0.125,-0.763,2520.33,-0.112,-0.112,-0.112,-0.928,-0.203,0.313,-0.032,-0.699,-0.714,2515.22,0.000,0.000,0.000,-0.116,0.214,-0.970,0.270,-0.144,-0.952,2492.31,-0.224,0.000,0.000,-0.858,0.508,0.077,0.274,0.186,0.944,11.004,5.527,0.107,-1.511,0.564,0.333,0.756,10.012,-5.618,-4.824,-0.656,none
1.128630,0.501,-0.187,-0.845,2525.11,0.000,-0.224,0.000,-0.508,0.109,0.854,0.636,-0.122,-0.762,2511.46,0.112,-0.112,-0.112,-0.928,-0.174,0.329,-0.032,-0.699,-0.714,2500.37,-0.112,0.112,0.000,-0.107,0.232,-0.967,0.266,-0.140,-0.954,2488.21,-0.224,0.000,-0.224,-0.843,0.527,0.113,0.274,0.183,0.944,10.941,5.481,0.122,-1.466,0.564,0.332,0.756,10.003,-5.573,-4.809,-0.534,none
1.171155,0.499,-0.188,-0.846,2519.26,-0.112,-0.224,-0.224,-0.531,0.077,0.844,0.635,-0.126,-0.762,2513.46,0.112,-0.112,-0.224,-0.923,-0.206,0.324,-0.036,-0.697,-0.716,2508.58,-0.224,-0.336,0.224,-0.099,0.219,-0.971,0.270,-0.140,-0.953,2490.89,-0.224,0.000,0.000,-0.835,0.527,0.156,0.274,0.187,0.943,10.938,5.542,0.198,-1.374,0.564,0.331,0.756,10.006,-5.481,-4.580,-0.565,none
1.223100,0.503,-0.188,-0.844,2516.67,0.224,-0.112,-0.224,-0.504,0.106,0.857,0.633,-0.126,-0.764,2506.36,0.336,0.000,0.000,-0.943,-0.190,0.274,-0.036,-0.697,-0.716,2508.58,-0.112,-0.224,-0.112,-0.116,0.211,-0.971,0.270,-0.140,-0.953,2490.89,0.336,0.224,-0.112,-0.834,0.520,0.184,0.276,0.184,0.944,10.980,5.634,0.198,-1.420,0.566,0.331,0.755,9.986,-5.588,-4.351,-0.473,none
