0.002360,BNO0_UnitAccX,BNO0_UnitAccY,BNO0_UnitAccZ,BNO0_RawAccMag,BNO0_GyrX,BNO0_GyrY,BNO0_GyrZ,BNO0_MagX,BNO0_MagY,BNO0_MagZ,BNO1_UnitAccX,BNO1_UnitAccY,BNO1_UnitAccZ,BNO1_RawAccMag,BNO1_GyrX,BNO1_GyrY,BNO1_GyrZ,BNO1_MagX,BNO1_MagY,BNO1_MagZ,BNO2_UnitAccX,BNO2_UnitAccY,BNO2_UnitAccZ,BNO2_RawAccMag,BNO2_GyrX,BNO2_GyrY,BNO2_GyrZ,BNO2_MagX,BNO2_MagY,BNO2_MagZ,BNO3_UnitAccX,BNO3_UnitAccY,BNO3_UnitAccZ,BNO3_RawAccMag,BNO3_GyrX,BNO3_GyrY,BNO3_GyrZ,BNO3_MagX,BNO3_MagY,BNO3_MagZ,MPU0_UnitAccX,MPU0_UnitAccY,MPU0_UnitAccZ,MPU0_RawAccMag,MPU0_GyrX,MPU0_GyrY,MPU0_GyrZ,MPU1_UnitAccX,MPU1_UnitAccY,MPU1_UnitAccZ,MPU1_RawAccMag,MPU1_GyrX,MPU1_GyrY,MPU1_GyrZ,none
12.922288,0.420,-0.487,-0.766,2453.13,0.000,0.000,0.000,-0.462,0.343,0.818,0.537,-0.377,-0.755,2469.56,0.000,0.000,0.000,-0.307,0.635,0.709,-0.043,-0.551,-0.833,2492.13,2.686,1.007,-1.455,-0.138,0.114,-0.984,0.323,-0.113,-0.940,2489.56,0.000,0.000,0.000,-0.868,0.419,0.267,0.346,0.177,0.921,10.988,6.092,0.870,-1.802,0.572,0.275,0.773,10.017,-5.023,-4.565,-2.885,none
12.923161,0.423,-0.486,-0.764,2456.93,0.000,0.000,0.000,-0.483,0.320,0.815,0.550,-0.371,-0.748,2479.50,0.000,0.000,0.000,-0.335,0.637,0.694,-0.039,-0.559,-0.828,2493.67,2.238,1.119,-1.343,-0.138,0.143,-0.980,0.328,-0.125,-0.936,2485.94,0.000,0.000,0.000,-0.874,0.423,0.240,0.346,0.179,0.921,10.976,5.847,0.076,-1.282,0.572,0.279,0.772,10.020,-4.916,-5.405,-1.573,none
12.924050,0.429,-0.484,-0.763,2449.47,0.000,0.000,0.000,-0.469,0.355,0.809,0.544,-0.373,-0.751,2468.55,0.000,0.000,0.000,-0.308,0.593,0.744,-0.039,-0.554,-0.832,2496.41,-0.671,0.112,-0.224,-0.121,0.066,-0.990,0.332,-0.117,-0.936,2486.94,0.000,0.000,0.000,-0.863,0.425,0.273,0.348,0.185,0.919,10.983,5.649,-0.107,-1.282,0.569,0.282,0.772,10.019,-5.374,-5.130,-0.244,none
12.925858,0.431,-0.486,-0.760,2457.85,0.000,0.000,0.000,-0.476,0.306,0.824,0.546,-0.375,-0.749,2477.75,0.000,0.000,0.000,-0.289,0.635,0.717,-0.036,-0.551,-0.834,2491.38,-1.790,-0.560,0.560,-0.138,0.126,-0.982,0.337,-0.113,-0.935,2480.72,0.000,0.000,0.000,-0.892,0.412,0.187,0.347,0.185,0.919,10.975,5.542,-0.061,-1.603,0.570,0.284,0.771,10.000,-5.817,-4.718,0.443,none
12.939183,0.432,-0.488,-0.758,2451.02,0.000,0.000,0.000,-0.447,0.313,0.838,0.549,-0.373,-0.748,2466.52,0.000,0.000,0.000,-0.272,0.650,0.710,-0.036,-0.553,-0.832,2482.22,-1.679,-0.671,0.895,-0.138,0.116,-0.984,0.333,-0.113,-0.936,2477.37,0.000,0.000,0.000,-0.877,0.405,0.258,0.346,0.185,0.920,10.966,5.466,0.244,-1.863,0.566,0.283,0.774,10.038,-6.092,-4.473,0.580,none
12.961354,0.433,-0.484,-0.760,2446.16,0.000,0.000,0.000,-0.484,0.304,0.821,0.546,-0.375,-0.749,2477.75,0.000,0.000,0.000,-0.332,0.602,0.726,-0.032,-0.551,-0.834,2490.21,-0.560,-0.560,0.895,-0.138,0.092,-0.986,0.333,-0.121,-0.935,2478.78,0.000,0.000,0.000,-0.860,0.409,0.305,0.344,0.185,0.921,10.995,5.328,-0.031,-1.618,0.567,0.283,0.773,10.036,-6.183,-4.779,0.824,none
12.984545,0.431,-0.486,-0.760,2457.85,0.000,0.000,0.000,-0.434,0.312,0.845,0.547,-0.372,-0.750,2474.01,0.000,0.000,0.000,-0.300,0.589,0.750,-0.036,-0.551,-0.834,2491.38,-0.783,-1.007,1.343,-0.172,0.112,-0.979,0.329,-0.122,-0.936,2476.41,0.000,0.000,0.000,-0.885,0.386,0.261,0.345,0.182,0.921,11.007,5.359,-0.061,-1.511,0.570,0.279,0.773,10.013,-6.153,-4.656,0.702,none
13.006717,0.423,-0.486,-0.764,2456.93,0.000,0.000,0.000,-0.436,0.313,0.844,0.540,-0.381,-0.751,2469.91,0.000,0.000,0.000,-0.280,0.687,0.671,-0.044,-0.550,-0.834,2478.29,-0.783,-0.895,1.231,-0.128,0.118,-0.985,0.323,-0.117,-0.939,2490.71,0.000,0.000,0.000,-0.871,0.416,0.263,0.346,0.177,0.921,10.972,5.557,-0.015,-1.405,0.572,0.272,0.774,10.010,-5.634,-4.855,-0.504,none
13.029873,0.417,-0.488,-0.767,2448.95,0.000,0.000,0.000,-0.422,0.324,0.847,0.533,-0.381,-0.756,2468.01,0.000,0.000,0.000,-0.303,0.606,0.736,-0.048,-0.547,-0.836,2473.26,-0.224,-0.224,0.112,-0.118,0.136,-0.984,0.322,-0.109,-0.941,2475.21,0.000,0.000,0.000,-0.880,0.391,0.269,0.348,0.177,0.921,10.984,5.863,0.763,-1.756,0.575,0.273,0.771,10.040,-5.237,-4.550,-2.137,none
13.051629,0.422,-0.481,-0.768,2443.94,0.000,0.000,0.000,-0.471,0.316,0.823,0.537,-0.377,-0.755,2469.56,0.000,0.000,0.000,-0.300,0.650,0.698,-0.048,-0.545,-0.837,2480.79,1.902,0.783,-0.895,-0.111,0.107,-0.988,0.320,-0.117,-0.940,2487.81,0.000,0.000,0.000,-0.885,0.391,0.253,0.348,0.178,0.920,10.965,6.122,1.084,-1.893,0.573,0.274,0.773,10.028,-4.947,-4.473,-3.374,none
