0.001710,IMU Server Connected
0.011365,0.246,0.970,-0.571,96.463,-241.269,114.927,-0.039,-0.193,0.265,-0.015,0.902,-0.362,130.035,-217.881,69.605,-0.094,-0.303,0.284,-0.284,0.759,-0.438,-112.465,46.553,-25.067,0.120,-0.369,0.114,-0.324,0.820,0.396,-53.155,24.395,12.198,0.148,-0.267,-0.262,0.857,-0.094,0.652,1.267,0.198,-2.947,1.055,-0.085,0.130,-10.046,-4.427,-0.595
0.055427,-0.255,0.727,-0.665,85.944,-289.388,230.750,0.019,-0.138,0.280,-0.136,0.855,-0.596,74.977,-135.854,60.653,-0.061,-0.261,0.281,-0.225,0.811,-0.496,-67.367,31.334,-48.567,0.134,-0.369,0.089,-0.356,0.883,0.411,-55.170,30.774,10.072,0.156,-0.260,-0.274,0.851,-0.093,0.656,0.412,1.237,-2.260,1.049,-0.085,0.143,-10.427,-3.450,0.122
0.072561,-0.098,0.712,-0.665,4.812,-5.707,2.350,-0.044,-0.172,0.239,-0.112,0.785,-0.623,-0.336,-3.021,-0.671,-0.076,-0.296,0.283,0.099,0.829,-0.500,0.671,0.895,1.343,-0.011,-0.419,0.107,-0.172,0.859,0.501,1.231,0.112,1.567,0.112,-0.271,-0.291,0.861,-0.101,0.659,1.542,-2.794,1.542,1.057,-0.088,0.141,-8.031,-7.557,2.702
0.113836,-0.086,0.717,-0.665,-0.783,-3.581,-2.238,-0.046,-0.175,0.252,-0.120,0.800,-0.623,-4.364,-1.790,-3.693,-0.079,-0.299,0.284,0.095,0.842,-0.523,6.043,1.679,-0.448,-0.011,-0.416,0.086,-0.176,0.859,0.501,6.379,1.790,1.902,0.116,-0.264,-0.278,0.877,-0.094,0.656,3.191,-6.321,3.664,1.074,-0.083,0.129,-5.328,-11.802,3.481
0.153664,-0.094,0.724,-0.649,-2.126,-3.133,-1.790,-0.046,-0.183,0.246,-0.120,0.808,-0.608,-6.602,-1.343,-2.574,-0.079,-0.302,0.284,0.103,0.841,-0.539,7.498,0.224,-1.902,-0.011,-0.416,0.099,-0.176,0.879,0.482,7.610,3.245,0.112,0.123,-0.256,-0.286,0.878,-0.102,0.639,1.771,-9.084,1.695,1.069,-0.087,0.113,-7.603,-14.229,2.458
0.201855,-0.102,0.723,-0.630,-8.617,-4.252,0.895,-0.041,-0.168,0.242,-0.128,0.808,-0.588,-11.414,-4.252,-0.336,-0.076,-0.299,0.275,0.091,0.823,-0.547,10.407,-3.693,-2.350,-0.011,-0.416,0.094,-0.172,0.879,0.462,10.967,3.581,-2.574,0.116,-0.267,-0.286,0.882,-0.112,0.621,0.366,-12.198,0.779,1.066,-0.094,0.098,-8.947,-17.786,1.802
0.245638,-0.227,0.915,-0.423,12.981,7.162,-3.693,-0.039,-0.177,0.236,-0.120,0.804,-0.541,-13.653,-4.141,-1.231,-0.076,-0.311,0.263,0.079,0.780,-0.586,13.876,-4.252,-2.014,-0.014,-0.419,0.119,-0.168,0.851,0.407,12.198,1.119,-2.798,0.116,-0.279,-0.287,0.902,-0.124,0.587,1.878,-7.954,-0.672,1.075,-0.101,0.046,-7.863,-12.763,-0.534
0.289596,-0.094,0.688,-0.642,85.160,2.238,-16.338,-0.041,-0.163,0.254,-0.136,0.827,-0.522,-1.231,-4.812,1.007,-0.076,-0.299,0.275,0.064,0.756,-0.582,1.567,-3.581,3.469,-0.003,-0.416,0.111,-0.172,0.875,0.411,4.364,-1.343,-2.126,0.123,-0.256,-0.278,0.882,-0.135,0.583,0.458,-0.962,-1.252,1.052,-0.109,0.055,-9.649,-7.740,0.947
0.333340,-0.157,0.674,-0.645,-6.714,-14.548,-17.233,-0.046,-0.175,0.252,-0.143,0.820,-0.561,-4.924,-7.833,-2.350,-0.076,-0.306,0.276,0.079,0.755,-0.578,7.722,-2.798,4.252,-0.007,-0.409,0.115,-0.172,0.863,0.435,9.400,-2.350,0.000,0.127,-0.282,-0.287,0.885,-0.114,0.600,-2.565,-2.885,1.008,1.060,-0.091,0.070,-11.985,-9.435,3.450
0.380472,-0.110,0.642,-0.626,-48.455,-15.555,0.336,-0.041,-0.166,0.246,-0.120,0.824,-0.526,-1.567,-10.631,-5.148,-0.072,-0.315,0.259,0.048,0.725,-0.570,5.595,-0.560,12.086,-0.014,-0.416,0.107,-0.184,0.840,0.427,8.841,-9.736,3.245,0.112,-0.275,-0.262,0.875,-0.090,0.601,-10.977,1.756,-1.511,1.046,-0.068,0.074,-20.824,-2.443,5.267
0.426834,-0.145,0.642,-0.614,-191.807,-2.910,47.000,-0.046,-0.189,0.239,-0.132,0.812,-0.530,3.693,-9.624,-5.931,-0.065,-0.299,0.279,0.071,0.752,-0.562,0.448,2.574,12.981,-0.014,-0.409,0.119,-0.172,0.820,0.427,1.567,-10.855,6.826,0.119,-0.271,-0.282,0.894,-0.144,0.630,-0.916,13.649,-1.466,1.087,-0.129,0.087,-11.603,12.641,2.885
