0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,label
0.0004766371028921461,0.5638901003052769,0.4031263760457948,0.5418796696814786,0.4652321310061758,0.5898961684762967,0.42362866879190936,0.681159420289855,0.0728241563055062,0.6448467966573816,0.37217099748533117,0.4243130724396336,0.46221232368225684,0.2425884691435834,0.46449739152779046,0.7584795541630616,0.7520215633423181,0.17771084337349397,0.4144385026737968,0.45522174535050064,0.22895493767976988,0.4344116601493069,0.41939238198723366,0.5301831714436915,0.5377954664290893,0.3931972789115646,0.461038961038961,0.9311639549436797,0.7442348008385744,0.43244444444444435,0.20988175675675677,0.5176731380637396,0.3989016185734425,0.5105097507025029,0.5640599001663894,0.058673469387755306,0.7991746905089409,0.29759299781181625,0.27619855748833255,0.7076483202287348,0.5803148753898638,0.6526801666495082,0.5327858481444787,0.4416333777185974,0.4175646551724138,0.44496235209752605,0.598194870913945,0.6807568780289794,0.5354634447218933,scissors
0.00048426266880240534,0.5656345399040558,0.40136503742844565,0.543452615021628,0.46546673486382406,0.5894379077122832,0.425421842365615,0.6757246376811594,0.10301953818827714,0.6323119777158774,0.3741268510757195,0.4243130724396336,0.4599851521900519,0.2432663372268183,0.46537984291689066,0.7584795541630616,0.7628032345013477,0.16566265060240948,0.4371657754010695,0.45751072961373385,0.22895493767976988,0.4358336295769642,0.42083302220311086,0.5306930242350786,0.5381713565031228,0.382312925170068,0.44805194805194803,0.9311639549436797,0.7470300489168413,0.42755555555555547,0.20819256756756757,0.5174656695718487,0.4004006281563966,0.5105097507025029,0.5707154742096506,0.04846938775510212,0.7881705639614855,0.300510576221736,0.27619855748833255,0.7051465332380271,0.5795556283756502,0.6526801666495082,0.5320195280327535,0.4416333777185974,0.41971982758620696,0.43994263176765874,0.5974519192916907,0.680108227304767,0.5359956824083009,scissors
0.001036228093502164,0.5708678587003924,0.40224570673712023,0.5344081793157688,0.46688703929931646,0.5889796469482698,0.42593483199589605,0.6684782608695652,0.10301953818827714,0.6323119777158774,0.37636211232187766,0.4243130724396336,0.4541945063103192,0.2432663372268183,0.46399248958357986,0.7579980330723303,0.747978436657682,0.1867469879518071,0.4211229946524064,0.45522174535050064,0.22377756471716204,0.43156772129399223,0.41982496028261773,0.5296733186523044,0.53842269792576,0.3877551020408163,0.461038961038961,0.9274092615769712,0.7470300489168413,0.4222222222222222,0.2065033783783784,0.5183011507959502,0.395408390884594,0.5100803901047717,0.5773710482529119,0.04846938775510212,0.7881705639614855,0.30123997082421594,0.2774713619007212,0.7047891350964974,0.5796229219453107,0.6551470693638831,0.5303436504052425,0.4416333777185974,0.4207974137931035,0.44173538902832565,0.5959001667704508,0.6837930571059481,0.536338901103274,scissors
0.001039495174126017,0.5604012211077191,0.40378687802730073,0.554463232402674,0.46452197878842955,0.5889796469482698,0.42311567916162834,0.661231884057971,0.09058614564831258,0.6448467966573816,0.3710533668622521,0.42231473771856787,0.46518188567186336,0.24297631703795025,0.4648760679859484,0.7569156854420482,0.7668463611859838,0.1867469879518071,0.3983957219251337,0.45293276108726743,0.22818791946308725,0.44400995378599367,0.41895980369184965,0.5294195303208773,0.538799710059716,0.382312925170068,0.45194805194805193,0.9424280350438048,0.7386443046820405,0.42755555555555547,0.21157094594594597,0.5172563319944452,0.39640326926851893,0.5092216689093091,0.5823627287853578,0.028061224489795977,0.7950481430536451,0.2954048140043764,0.27662282562579543,0.7083631165117941,0.5801802882505427,0.6517053947370135,0.5325304081072371,0.4394141145139813,0.4170258620689655,0.4453209035496595,0.598522685791587,0.6789357191246369,0.5350456132671435,scissors
0.0019928050467293464,0.5673789795028347,0.40136503742844565,0.5391270153362171,0.4659401696756549,0.5905058189569931,0.42593483199589605,0.661231884057971,0.0959147424511545,0.637883008356546,0.3741268510757195,0.423646960865945,0.45879732739420936,0.24278239309076682,0.4647498424998957,0.75884069498111,0.747978436657682,0.13253012048192758,0.40909090909090906,0.45293276108726743,0.22818791946308725,0.43832207607536444,0.4214097932636229,0.5309479506307722,0.5379211371404079,0.39863945578231286,0.45194805194805193,0.9274092615769712,0.7442348008385744,0.424,0.20988175675675677,0.5176731380637396,0.40189517640130623,0.5109391113002342,0.5823627287853578,0.06632653061224514,0.7950481430536451,0.29868708971553615,0.2774713619007212,0.7062187276626162,0.5801583446952187,0.6531975255388938,0.5329314728386072,0.44074567243675095,0.4191810344827587,0.4424524919325924,0.5978012067595714,0.6803386148770032,0.535729563565097,scissors
0.002535318764384116,0.5673789795028347,0.40224570673712023,0.5403067243413291,0.46333839175885255,0.5895906613002877,0.42465235792019346,0.661231884057971,0.08880994671403197,0.5974930362116991,0.3741268510757195,0.42497918401332224,0.46043058648849294,0.24220062124921654,0.46399248958357986,0.75884069498111,0.747978436657682,0.17771084337349397,0.4304812834224599,0.45522174535050064,0.22684563758389262,0.43725559900462146,0.41895980369184965,0.5306930242350786,0.5371671128724959,0.3931972789115646,0.45584415584415583,0.9311639549436797,0.7414395527603075,0.4293333333333333,0.2048141891891892,0.5155816313752172,0.4009002980173813,0.5113684718979655,0.5773710482529119,0.07397959183673497,0.7881705639614855,0.29613420860685635,0.2723801442511667,0.7080057183702645,0.5778352536382414,0.6562208822728345,0.5295415209425021,0.44074567243675095,0.41002155172413796,0.4453209035496595,0.5941952431055091,0.6832486293310805,0.537020364309235,scissors
0.002539484648847719,0.5604012211077191,0.4081902245706737,0.5560361777428234,0.4623936356834581,0.5860800565188277,0.42439815323733093,0.6684782608695652,0.07815275310834813,0.6448467966573816,0.37217099748533117,0.4274771024146544,0.46919079435783223,0.24229758322280825,0.4609664589581213,0.7581184133450132,0.7628032345013477,0.16566265060240948,0.3983957219251337,0.45751072961373385,0.23125599232981783,0.4411660149306791,0.4202562511425988,0.5294195303208773,0.5391767221936721,0.382312925170068,0.44285714285714284,0.937421777221527,0.7470300489168413,0.4306666666666666,0.21663851351351354,0.5176731380637396,0.3924103717186858,0.5100803901047717,0.5823627287853578,0.056122448979591955,0.7881705639614855,0.2924872355944566,0.27619855748833255,0.7112223016440314,0.5793990976810051,0.6524012880542223,0.5294317055993888,0.4385264092321349,0.41271551724137934,0.45069917533166015,0.5964899472490033,0.6800670866668678,0.5338319123747749,scissors
0.003030352812535905,0.5638901003052769,0.4031263760457948,0.5497443963822257,0.46546673486382406,0.5891324005362742,0.42516534755047447,0.681159420289855,0.07815275310834813,0.6392757660167131,0.37217099748533117,0.423646960865945,0.4645879732739421,0.2431693752532266,0.4647498424998957,0.7579980330723303,0.7628032345013477,0.13253012048192758,0.42513368983957217,0.45751072961373385,0.23048897411313518,0.43832207607536444,0.41982496028261773,0.5303106346415383,0.538799710059716,0.3877551020408163,0.45194805194805193,0.9274092615769712,0.7414395527603075,0.42711111111111105,0.21494932432432434,0.5176731380637396,0.39690293912950364,0.5113684718979655,0.5773710482529119,0.03826530612244916,0.7936726272352131,0.2943107221006565,0.2749257530759439,0.7069335239456754,0.5800471640149099,0.6522423011914892,0.5322749680699953,0.4376387039502885,0.4137931034482759,0.44567945500179285,0.5978012067595714,0.6798572694135813,0.5352744257304588,scissors
0.0035210069753098656,0.5656345399040558,0.40070453544693974,0.5465985057019269,0.46665032189340105,0.5917278476610289,0.42516534755047447,0.681159420289855,0.05861456483126104,0.6448467966573816,0.37300922045264046,0.4243130724396336,0.4610244988864142,0.24297631703795025,0.4661371958332065,0.7590814555264757,0.7628032345013477,0.15662650602409633,0.4144385026737968,0.45636623748211724,0.22972195589645253,0.43974404550302176,0.421985276888732,0.529928245047998,0.5367901007385399,0.3877551020408163,0.44805194805194803,0.937421777221527,0.7442348008385744,0.424,0.20819256756756757,0.5187198259507572,0.40639220515016855,0.5100803901047717,0.5640599001663894,0.04846938775510212,0.7647867950481431,0.29868708971553615,0.2774713619007212,0.7033595425303788,0.5805372367504813,0.6509886506837086,0.5342062857347482,0.4380825565912117,0.421875,0.4395840803155253,0.5989821992226921,0.67855859661056,0.5344014564410707,scissors
0.0035253297937772343,0.5756650675970344,0.3996036988110965,0.5265434526150217,0.46759719151706264,0.5897434148882922,0.4264478216261771,0.6757246376811594,0.06571936056838368,0.6211699164345403,0.3741268510757195,0.4263114071606994,0.46043058648849294,0.24413812925723666,0.4646236170138431,0.7592007609752952,0.7520215633423181,0.14457831325301185,0.4371657754010695,0.44978540772532183,0.2162991371045062,0.43298969072164956,0.42673977583174755,0.5294195303208773,0.5364142106645063,0.382312925170068,0.4467532467532467,0.9424280350438048,0.7498252969951082,0.4257777777777777,0.20143581081081083,0.5195571762603711,0.3989016185734425,0.5105097507025029,0.589018302828619,0.056122448979591955,0.8060522696011004,0.30233406272793584,0.27789563003818407,0.7019299499642602,0.5766298209991046,0.6525811256530515,0.5275003879346359,0.4394141145139813,0.425646551724138,0.4367156686984583,0.5937357296744039,0.6793759239501594,0.5354634447218933,scissors
