0.052312,IMU Server Connected
0.053188,0.018,0.899,-0.296,-3.917,0.224,0.671,0.139,-0.395,0.078,-0.144,1.004,-0.083,-2.014,-1.343,-3.021,0.185,-0.364,-0.034,0.572,0.020,-0.785,2.238,-2.238,-2.798,-0.121,-0.123,0.373,0.046,0.974,-0.290,-1.007,0.448,-2.126,0.082,-0.424,0.011,0.677,-0.603,0.603,5.557,0.840,-0.840,0.998,-0.384,-0.256,-5.420,-4.229,-0.275
0.122245,0.077,0.927,-0.296,-0.671,0.336,-1.007,0.125,-0.394,0.106,-0.101,0.973,-0.095,-1.119,-0.112,0.000,0.174,-0.367,-0.039,0.580,0.012,-0.789,-1.231,-0.112,-0.783,-0.116,-0.087,0.376,0.073,0.954,-0.325,-0.560,0.000,0.000,0.071,-0.427,0.027,0.670,-0.601,0.589,6.275,0.565,-0.885,0.986,-0.380,-0.256,-4.916,-3.863,-0.779
0.123314,0.081,0.919,-0.292,-0.560,0.000,-0.224,0.122,-0.377,0.097,-0.094,0.973,-0.110,-0.336,0.671,0.000,0.182,-0.371,-0.022,0.588,0.012,-0.785,-0.112,0.336,-0.448,-0.124,-0.097,0.376,0.077,0.943,-0.329,-0.671,0.336,0.000,0.075,-0.431,0.019,0.678,-0.601,0.582,5.756,0.565,-1.206,0.986,-0.376,-0.270,-5.435,-4.336,-0.565
0.200692,0.093,0.923,-0.315,0.112,-0.336,0.000,0.118,-0.377,0.097,-0.086,0.973,-0.149,-0.336,-0.560,-0.448,0.171,-0.364,-0.034,0.580,-0.015,-0.797,-0.895,-0.560,-0.224,-0.120,-0.087,0.373,0.077,0.931,-0.333,-0.224,-0.783,-0.112,0.079,-0.431,0.019,0.680,-0.598,0.581,5.802,2.458,-1.908,0.986,-0.374,-0.265,-6.519,-1.649,-0.427
0.201150,0.069,0.930,-0.264,-1.007,-0.336,-1.231,0.114,-0.384,0.106,-0.105,0.961,-0.075,-0.671,0.224,-1.455,0.185,-0.364,-0.051,0.572,0.008,-0.762,-1.567,-0.783,0.112,-0.124,-0.094,0.385,0.065,0.943,-0.321,-0.783,-0.560,-0.336,0.082,-0.439,0.024,0.664,-0.600,0.591,6.183,-0.183,-0.992,0.981,-0.381,-0.255,-4.687,-5.191,-0.947
0.334791,0.085,0.919,-0.303,-0.336,0.783,0.000,0.114,-0.381,0.101,-0.094,0.969,-0.118,-0.895,0.112,0.336,0.171,-0.382,-0.043,0.572,0.008,-0.778,0.336,0.560,-0.671,-0.112,-0.094,0.373,0.073,0.935,-0.325,-0.560,0.671,0.112,0.082,-0.424,0.024,0.673,-0.598,0.585,6.168,0.962,-0.824,0.984,-0.377,-0.263,-5.191,-4.168,-0.672
0.410844,0.085,0.923,-0.300,-1.567,0.112,-0.560,0.114,-0.385,0.072,-0.094,0.977,-0.107,-1.567,-0.560,0.336,0.171,-0.367,-0.027,0.580,0.001,-0.781,-1.567,0.336,-1.343,-0.116,-0.091,0.376,0.069,0.947,-0.337,-1.679,0.448,0.224,0.079,-0.421,0.019,0.666,-0.610,0.590,4.580,3.282,-2.244,0.984,-0.394,-0.255,-7.710,-2.046,-0.153
0.411428,0.069,0.950,-0.260,-2.014,-2.462,-0.671,0.118,-0.391,0.106,-0.101,0.992,-0.048,-1.455,-3.245,-0.336,0.182,-0.371,-0.051,0.588,0.024,-0.770,-0.560,-0.783,0.448,-0.124,-0.101,0.381,0.077,0.950,-0.309,-0.560,-1.455,-0.112,0.082,-0.428,0.019,0.656,-0.601,0.599,5.649,0.351,-2.290,0.979,-0.389,-0.240,-6.107,-4.366,-1.435
0.480241,0.077,0.927,-0.276,-0.560,-0.224,-0.336,0.125,-0.391,0.102,-0.101,0.969,-0.079,-0.448,0.112,-0.448,0.182,-0.382,-0.031,0.588,0.020,-0.778,-0.895,0.000,0.112,-0.120,-0.094,0.373,0.069,0.942,-0.313,-0.560,-0.448,0.224,0.079,-0.435,0.023,0.661,-0.604,0.587,6.092,0.229,-1.099,0.977,-0.387,-0.254,-5.191,-4.519,-0.855
0.549024,0.081,0.916,-0.284,0.000,1.679,-0.336,0.125,-0.402,0.106,-0.098,0.973,-0.103,-0.671,1.343,0.560,0.182,-0.374,-0.039,0.584,0.016,-0.774,0.783,-0.336,-1.679,-0.120,-0.097,0.381,0.073,0.935,-0.329,0.000,1.679,-0.112,0.071,-0.431,0.002,0.673,-0.598,0.577,6.427,-0.733,-0.290,0.978,-0.372,-0.271,-4.366,-5.466,-1.206
