0.015286,0.27,1.04,9.69,0.0,0.0,0.0,1.25,1.63,-49.56,10.04,-1.32,1.53,-0.0,0.01,-0.05,6.13,4.03,7.03,-0.03,0.01,0.01,4.42,7.01,5.72,-0.01,0.02,-0.02,3.8,8.6,2.91,-0.05,0.04,0.01,0.38,7.08,6.76,-0.07,0.01,-0.02
0.059548,0.27,1.04,9.69,0.0,0.0,0.0,0.94,2.69,-49.38,10.05,-1.34,1.52,-0.0,0.01,-0.04,6.15,4.04,7.02,-0.03,0.01,0.01,4.43,7.01,5.74,-0.01,0.02,-0.01,3.81,8.59,2.91,-0.06,0.03,0.01,0.39,7.08,6.76,-0.07,0.01,-0.02
0.059704,0.27,1.04,9.69,0.0,0.0,0.0,0.94,2.69,-49.38,10.05,-1.32,1.52,-0.0,0.01,-0.04,6.13,4.02,7.04,-0.03,0.01,0.01,4.44,7.01,5.73,-0.01,0.02,-0.01,3.82,8.58,2.92,-0.06,0.04,0.01,0.39,7.08,6.75,-0.07,0.01,-0.02
0.059858,0.27,1.04,9.69,0.0,0.0,0.0,0.94,2.69,-49.38,10.05,-1.32,1.52,-0.0,0.01,-0.04,6.13,4.02,7.03,-0.03,0.01,0.01,4.44,7.01,5.73,-0.01,0.02,-0.02,3.82,8.58,2.91,-0.05,0.04,0.01,0.39,7.08,6.75,-0.07,0.01,-0.02
0.059988,0.27,1.04,9.69,0.0,0.0,0.0,0.94,2.69,-49.38,10.05,-1.33,1.52,-0.0,0.01,-0.05,6.13,4.03,7.03,-0.03,0.01,0.01,4.43,7.01,5.74,-0.01,0.02,-0.02,3.8,8.59,2.91,-0.05,0.04,0.01,0.4,7.07,6.76,-0.07,0.01,-0.03
0.063477,0.27,1.04,9.69,0.0,0.0,0.0,0.94,2.69,-49.38,10.05,-1.33,1.52,-0.0,0.01,-0.05,6.14,4.03,7.04,-0.03,0.01,0.01,4.44,7.01,5.73,-0.01,0.02,-0.02,3.8,8.6,2.91,-0.05,0.03,0.01,0.39,7.08,6.75,-0.07,0.01,-0.03
0.072851,0.27,1.04,9.69,0.0,0.0,0.0,1.31,2.44,-48.75,10.04,-1.32,1.53,0.0,0.01,-0.05,6.13,4.03,7.04,-0.03,0.01,0.01,4.44,7.01,5.73,-0.01,0.02,-0.02,3.8,8.59,2.91,-0.05,0.04,0.01,0.38,7.07,6.75,-0.07,0.01,-0.03
0.079021,0.27,1.04,9.69,0.0,0.0,0.0,1.31,2.44,-48.75,10.04,-1.32,1.53,0.0,0.01,-0.05,6.14,4.03,7.04,-0.03,0.01,0.01,4.43,7.01,5.72,-0.01,0.02,-0.02,3.8,8.58,2.91,-0.05,0.04,0.01,0.39,7.07,6.75,-0.07,0.01,-0.03
0.087925,0.27,1.04,9.69,0.0,0.0,0.0,2.0,0.81,-48.75,10.05,-1.33,1.54,0.0,0.01,-0.05,6.13,4.03,7.04,-0.03,0.01,0.01,4.43,7.02,5.73,-0.01,0.02,-0.02,3.79,8.6,2.92,-0.05,0.04,0.01,0.39,7.08,6.76,-0.07,0.01,-0.03
0.094309,0.27,1.04,9.69,0.0,0.0,0.0,2.0,0.81,-48.75,10.05,-1.33,1.54,-0.0,0.01,-0.04,6.13,4.03,7.05,-0.03,0.01,0.01,4.43,7.02,5.73,-0.01,0.02,-0.02,3.79,8.6,2.91,-0.06,0.03,0.01,0.38,7.08,6.76,-0.07,0.01,-0.02
