time,s1_X,s1_Y,s1_Z,s1_gyro_x,s1_gyro_y,s1_gyro_z,s1_mag_x,s1_mag_y,s1_mag_z,s2_X,s2_Y,s2_Z,s2_gyro_x,s2_gyro_y,s2_gyro_z,s3_X,s3_Y,s3_Z,s3_gyro_x,s3_gyro_y,s3_gyro_z,s4_X,s4_Y,s4_Z,s4_gyro_x,s4_gyro_y,s4_gyro_z,s5_X,s5_Y,s5_Z,s5_gyro_x,s5_gyro_y,s5_gyro_z,s6_X,s6_Y,s6_Z,s6_gyro_x,s6_gyro_y,s6_gyro_z,label
0.018173,0.125,0.2,0.972,0.688,0.229,0.688,-0.047,-0.518,-0.854,0.925,0.374,-0.063,-0.535,0.267,-0.802,0.356,0.779,0.516,-0.514,0.514,0.686,0.399,0.713,0.576,-0.0,0.949,0.316,0.182,0.817,0.547,-0.492,0.615,0.615,-0.077,0.421,0.904,-0.973,0.162,0.162,none
0.062268,0.113,0.192,0.975,0.196,0.588,0.784,-0.047,-0.518,-0.854,0.923,0.378,-0.071,0.408,0.408,-0.816,0.354,0.785,0.509,-0.154,0.617,0.772,0.391,0.721,0.572,0.196,0.784,0.588,0.174,0.822,0.542,-0.309,0.722,0.619,-0.089,0.425,0.901,-0.816,0.408,0.408,none
0.10812,0.112,0.17,0.979,0.169,0.507,0.845,-0.055,-0.517,-0.854,0.912,0.404,-0.068,0.436,0.218,-0.873,0.327,0.802,0.499,-0.174,0.696,0.696,0.366,0.739,0.565,0.218,0.873,0.436,0.146,0.832,0.535,-0.359,0.717,0.598,-0.114,0.413,0.904,-0.811,0.487,0.324,none
0.146073,0.116,0.166,0.979,0.577,0.577,0.577,-0.047,-0.533,-0.845,0.912,0.405,-0.066,0.0,0.316,-0.949,0.327,0.802,0.5,-0.64,0.426,0.64,0.363,0.739,0.568,-0.0,0.894,0.447,0.143,0.833,0.535,-0.469,0.625,0.625,-0.118,0.411,0.904,-0.973,0.162,-0.162,none
0.192857,0.123,0.188,0.974,0.333,-0.667,-0.667,-0.038,-0.53,-0.847,0.916,0.396,-0.061,-0.408,0.408,-0.816,0.333,0.795,0.507,-0.913,0.365,0.183,0.378,0.728,0.572,-0.0,1.0,0.0,0.166,0.824,0.542,-0.426,0.64,0.64,-0.098,0.418,0.903,-0.889,0.254,-0.381,none
0.229493,0.116,0.194,0.974,0.333,-0.667,-0.667,-0.046,-0.537,-0.843,0.919,0.388,-0.065,-0.457,0.457,-0.762,0.344,0.79,0.508,-0.845,0.507,-0.169,0.388,0.724,0.57,-0.236,0.943,-0.236,0.174,0.825,0.537,-0.487,0.811,0.324,-0.095,0.422,0.901,-0.921,0.276,-0.276,none
0.269392,0.118,0.185,0.976,-0.588,-0.784,0.196,-0.06,-0.531,-0.845,0.919,0.388,-0.067,-0.384,0.512,-0.768,0.339,0.794,0.504,-0.7,0.7,-0.14,0.379,0.73,0.568,-0.0,0.986,-0.164,0.167,0.829,0.534,-0.381,0.889,0.254,-0.102,0.421,0.901,-0.91,0.331,-0.248,none
0.315012,0.123,0.178,0.976,0.267,-0.802,-0.535,-0.06,-0.531,-0.845,0.917,0.393,-0.064,-0.625,0.469,-0.625,0.323,0.799,0.507,-0.949,0.316,0.0,0.361,0.737,0.572,-0.688,0.688,-0.229,0.153,0.832,0.533,-0.557,0.743,0.371,-0.103,0.416,0.903,-0.941,0.188,-0.282,none
0.35969,0.12,0.185,0.975,-0.514,-0.686,-0.514,-0.029,-0.5,-0.865,0.919,0.39,-0.064,-0.855,0.367,-0.367,0.339,0.793,0.506,-0.958,-0.0,-0.287,0.375,0.729,0.572,-0.749,0.094,-0.656,0.16,0.829,0.536,-0.889,0.254,-0.381,-0.098,0.416,0.904,-0.88,0.176,-0.44,none
0.399359,0.125,0.186,0.975,0.174,-0.696,-0.696,-0.029,-0.5,-0.865,0.924,0.378,-0.059,-0.811,0.487,-0.324,0.354,0.782,0.513,-0.99,-0.099,-0.099,0.399,0.714,0.575,-0.87,0.097,-0.483,0.183,0.821,0.541,-0.988,0.11,-0.11,-0.085,0.421,0.903,-0.993,0.083,-0.083,none
0.44186,0.129,0.203,0.971,0.174,-0.696,-0.696,-0.064,-0.542,-0.838,0.926,0.373,-0.055,-0.429,0.857,-0.286,0.35,0.778,0.522,-0.968,0.176,0.176,0.396,0.71,0.582,-0.928,0.309,-0.206,0.178,0.819,0.545,-0.928,0.371,0.0,-0.089,0.413,0.907,-0.996,0.066,0.066,none
0.480896,0.126,0.196,0.973,0.217,-0.976,0.0,-0.064,-0.542,-0.838,0.927,0.37,-0.054,-0.243,0.97,-0.0,0.351,0.776,0.524,-0.905,0.302,0.302,0.397,0.709,0.583,-0.891,0.445,0.089,0.185,0.817,0.547,-0.953,0.293,0.073,-0.089,0.409,0.908,-0.998,-0.0,0.059,none
0.52651,0.146,0.188,0.971,0.85,-0.523,0.065,-0.058,-0.529,-0.846,0.932,0.36,-0.053,0.182,0.818,0.545,0.36,0.769,0.528,-0.733,0.262,0.628,0.397,0.704,0.589,-0.715,0.26,0.65,0.182,0.814,0.552,-0.754,0.189,0.629,-0.08,0.408,0.91,-0.899,-0.337,0.281,none
0.566894,0.136,0.195,0.971,0.919,-0.379,0.108,-0.058,-0.529,-0.846,0.933,0.357,-0.051,0.245,0.552,0.797,0.356,0.767,0.534,-0.57,0.071,0.819,0.397,0.703,0.59,-0.659,0.088,0.747,0.177,0.817,0.548,-0.728,0.043,0.685,-0.087,0.404,0.911,-0.717,-0.493,0.493,none
0.606768,0.132,0.195,0.972,0.9,-0.435,0.029,-0.058,-0.529,-0.846,0.93,0.364,-0.05,0.283,0.445,0.85,0.346,0.772,0.533,-0.649,0.081,0.757,0.386,0.709,0.591,-0.64,0.032,0.768,0.178,0.818,0.547,-0.672,-0.034,0.74,-0.091,0.398,0.913,-0.683,-0.58,0.444,none
0.649183,0.138,0.227,0.964,0.832,-0.555,0.0,-0.076,-0.542,-0.837,0.929,0.368,-0.04,0.244,0.593,0.767,0.366,0.762,0.534,-0.66,0.152,0.736,0.411,0.692,0.593,-0.684,0.149,0.714,0.193,0.812,0.551,-0.688,0.036,0.725,-0.073,0.397,0.915,-0.849,-0.439,0.293,none
0.693737,0.143,0.225,0.964,0.4,-0.907,0.133,-0.076,-0.542,-0.837,0.933,0.359,-0.028,0.241,0.784,0.573,0.357,0.757,0.547,-0.658,0.317,0.683,0.4,0.69,0.603,-0.71,0.409,0.573,0.192,0.808,0.557,-0.789,0.275,0.549,-0.067,0.384,0.921,-0.947,-0.248,0.203,none
0.73843,0.166,0.239,0.957,0.109,-0.985,0.137,-0.076,-0.542,-0.837,0.933,0.357,-0.031,0.127,0.95,0.285,0.372,0.754,0.542,-0.624,0.538,0.567,0.465,0.671,0.577,-0.221,0.414,0.883,0.216,0.808,0.549,-0.558,0.614,0.558,-0.061,0.368,0.928,-0.995,-0.019,0.094,none
0.776984,0.187,0.229,0.955,-0.273,-0.943,0.189,-0.076,-0.542,-0.837,0.936,0.351,-0.023,0.081,0.995,0.054,0.385,0.746,0.544,-0.326,0.711,0.623,0.428,0.679,0.597,0.326,0.072,0.942,0.188,0.813,0.552,0.671,0.503,0.545,-0.061,0.351,0.934,-0.994,0.112,0.016,none
0.821669,0.201,0.212,0.956,-0.297,-0.946,0.13,-0.139,-0.56,-0.817,0.937,0.348,-0.017,0.104,0.991,-0.078,0.382,0.75,0.54,0.112,0.478,0.871,0.413,0.692,0.592,0.48,-0.0,0.877,0.182,0.821,0.542,0.879,-0.037,0.476,-0.076,0.324,0.943,-0.996,0.089,-0.03,none
0.860454,0.215,0.226,0.95,-0.324,-0.941,0.097,-0.139,-0.56,-0.817,0.94,0.34,-0.017,0.091,0.975,-0.204,0.424,0.741,0.521,0.384,0.432,0.816,0.5,0.669,0.549,0.626,0.031,0.779,0.211,0.829,0.518,0.994,-0.079,-0.079,-0.083,0.309,0.947,-0.981,0.137,-0.137,none
0.906485,0.27,0.201,0.942,-0.372,-0.919,0.128,-0.172,-0.544,-0.821,0.945,0.327,0.017,0.134,0.974,-0.185,0.392,0.734,0.555,0.377,0.621,0.687,0.456,0.674,0.581,0.642,0.329,0.692,0.215,0.82,0.531,0.734,0.451,-0.508,-0.07,0.286,0.956,-0.981,0.109,-0.163,none
0.94448,0.282,0.202,0.938,-0.303,-0.945,0.121,-0.172,-0.544,-0.821,0.939,0.341,0.034,0.061,0.964,-0.26,0.382,0.74,0.553,0.285,0.832,0.476,0.453,0.681,0.575,0.622,0.563,0.544,0.212,0.826,0.523,0.205,0.717,-0.666,-0.079,0.246,0.966,-0.981,0.111,-0.162,none
0.987326,0.311,0.174,0.935,-0.328,-0.938,0.113,-0.172,-0.544,-0.821,0.943,0.326,0.062,0.015,0.973,-0.232,0.404,0.725,0.559,0.123,0.931,0.343,0.484,0.67,0.563,0.645,0.523,0.558,0.215,0.829,0.516,0.479,0.852,-0.213,-0.091,0.204,0.975,-0.98,0.059,-0.188,none
1.032722,0.36,0.148,0.921,-0.273,-0.956,0.102,-0.285,-0.479,-0.83,0.945,0.318,0.083,0.135,0.991,-0.015,0.427,0.72,0.547,0.082,0.735,0.673,0.525,0.666,0.531,0.592,0.344,0.729,0.223,0.837,0.5,0.505,0.348,0.79,-0.078,0.165,0.983,-0.984,-0.105,-0.147,none
1.07249,0.39,0.148,0.909,0.278,-0.96,0.013,-0.298,-0.508,-0.808,0.96,0.274,0.058,0.61,0.777,0.155,0.469,0.693,0.547,0.195,0.414,0.889,0.572,0.648,0.504,0.622,0.069,0.78,0.281,0.834,0.474,0.608,0.041,0.793,-0.074,0.129,0.989,-0.958,-0.287,-0.011,none
1.119606,0.449,0.177,0.876,0.587,-0.807,-0.061,-0.298,-0.508,-0.808,0.941,0.319,0.117,0.766,0.598,0.236,0.453,0.708,0.542,0.18,0.306,0.935,0.56,0.671,0.486,0.581,0.087,0.809,0.25,0.853,0.457,0.558,0.057,0.828,-0.04,0.081,0.996,-0.887,-0.454,0.084,none
1.155645,0.472,0.157,0.868,0.61,-0.79,-0.06,-0.298,-0.508,-0.808,0.951,0.291,0.105,0.891,0.426,0.155,0.502,0.685,0.528,0.363,0.213,0.907,0.607,0.643,0.466,0.653,0.106,0.75,0.329,0.848,0.415,0.623,0.075,0.779,-0.015,0.078,0.997,-0.91,-0.36,0.205,none
1.198434,0.502,0.157,0.85,0.61,-0.79,-0.06,-0.377,-0.58,-0.722,0.937,0.324,0.131,0.924,0.308,0.229,0.461,0.712,0.529,0.385,0.125,0.914,0.569,0.691,0.445,0.634,0.089,0.768,0.286,0.878,0.384,0.635,0.084,0.768,-0.044,-0.051,0.998,-0.859,-0.427,0.283,none
1.242032,0.52,0.249,0.817,0.816,-0.517,-0.258,-0.377,-0.58,-0.722,0.935,0.352,0.051,0.963,0.171,0.207,0.562,0.709,0.426,0.499,0.02,0.867,0.666,0.663,0.342,0.701,0.057,0.711,0.404,0.873,0.273,0.697,0.026,0.716,0.036,-0.052,0.998,-0.865,-0.398,0.305,none
1.287776,0.507,0.297,0.809,0.751,-0.491,-0.443,-0.377,-0.58,-0.722,0.966,0.257,0.022,0.989,0.034,0.143,0.689,0.624,0.369,0.643,-0.027,0.765,0.759,0.596,0.261,0.759,0.022,0.65,0.527,0.837,0.143,0.769,0.037,0.639,-0.07,-0.23,0.971,-0.876,-0.418,0.24,none
1.325145,0.502,0.354,0.789,0.751,-0.491,-0.443,-0.382,-0.66,-0.647,0.943,0.33,0.04,0.986,-0.006,0.168,0.662,0.666,0.345,0.687,-0.003,0.727,0.759,0.614,0.217,0.722,-0.072,0.688,0.561,0.825,0.072,0.791,0.063,0.609,0.014,-0.201,0.98,-0.874,-0.48,0.079,none
1.371221,0.518,0.377,0.768,0.711,-0.231,-0.665,-0.382,-0.66,-0.647,0.951,0.297,0.082,0.974,-0.017,0.228,0.684,0.626,0.375,0.718,0.079,0.692,0.786,0.581,0.211,0.7,-0.131,0.702,0.591,0.806,0.008,0.793,0.137,0.593,0.1,-0.361,0.927,-0.826,-0.562,-0.026,none
1.408965,0.507,0.438,0.742,0.711,-0.231,-0.665,-0.37,-0.706,-0.604,0.947,0.307,0.093,0.911,0.038,0.411,0.683,0.631,0.368,0.576,0.097,0.812,0.746,0.616,0.252,0.582,-0.149,0.799,0.526,0.85,0.04,0.603,0.095,0.792,0.141,-0.406,0.903,-0.768,-0.624,-0.144,none
1.451786,0.528,0.436,0.729,0.523,0.665,-0.534,-0.343,-0.729,-0.592,0.981,0.182,0.062,0.755,0.043,0.655,0.769,0.53,0.357,0.412,-0.048,0.91,0.848,0.479,0.227,0.208,-0.317,0.925,0.651,0.754,0.084,0.351,-0.097,0.931,0.327,-0.472,0.819,-0.628,-0.734,-0.258,none
1.490561,0.511,0.457,0.728,0.523,0.665,-0.534,-0.308,-0.779,-0.546,0.995,0.088,0.045,0.596,-0.069,0.8,0.842,0.431,0.324,0.31,-0.218,0.925,0.924,0.341,0.174,0.261,-0.378,0.888,0.77,0.636,0.043,0.181,-0.17,0.969,0.342,-0.593,0.729,-0.429,-0.885,-0.182,none
1.53271,0.462,0.499,0.734,0.328,0.871,-0.366,-0.294,-0.76,-0.579,1.0,0.03,-0.009,0.508,0.029,0.861,0.893,0.381,0.238,0.237,-0.212,0.948,0.961,0.274,0.042,0.237,-0.365,0.9,0.786,0.613,-0.079,0.456,0.011,0.89,0.332,-0.591,0.735,-0.277,-0.858,-0.432,none
1.57509,0.444,0.492,0.749,0.419,0.742,-0.523,-0.238,-0.818,-0.524,0.996,-0.085,-0.015,0.386,0.014,0.922,0.944,0.261,0.203,0.179,-0.234,0.956,0.987,0.159,0.016,0.214,-0.346,0.914,0.846,0.528,-0.076,0.487,-0.046,0.872,0.61,-0.628,0.484,0.121,-0.791,-0.599,none
1.619335,0.211,0.596,0.775,0.374,0.848,-0.374,-0.238,-0.818,-0.524,0.986,-0.164,-0.008,0.371,-0.018,0.928,0.97,0.174,0.172,0.198,-0.244,0.949,0.997,0.059,-0.05,0.243,-0.368,0.898,0.885,0.437,-0.159,0.498,-0.063,0.865,0.578,-0.438,0.689,0.398,-0.745,-0.535,none
1.658726,0.193,0.611,0.768,0.369,0.811,-0.455,-0.238,-0.818,-0.524,0.973,-0.229,-0.031,0.303,0.052,0.951,0.986,0.108,0.126,0.154,-0.255,0.955,0.994,-0.008,-0.106,0.181,-0.405,0.896,0.902,0.379,-0.207,0.443,-0.107,0.89,0.616,-0.363,0.699,0.406,-0.669,-0.623,none
1.701923,0.099,0.662,0.743,0.433,0.775,-0.461,-0.238,-0.818,-0.524,0.946,-0.323,-0.006,0.274,0.167,0.947,0.994,-0.007,0.112,0.124,-0.202,0.972,0.984,-0.121,-0.131,0.178,-0.357,0.917,0.937,0.279,-0.209,0.381,-0.062,0.922,0.676,-0.257,0.691,0.564,-0.529,-0.634,none
1.743991,0.048,0.671,0.74,0.458,0.737,-0.498,-0.238,-0.818,-0.524,0.926,-0.377,0.023,0.226,0.294,0.928,0.991,-0.079,0.11,0.092,-0.194,0.977,0.973,-0.186,-0.137,0.155,-0.34,0.928,0.952,0.222,-0.209,0.322,-0.081,0.943,0.672,-0.208,0.711,0.502,-0.473,-0.724,none
1.781888,0.058,0.671,0.74,0.661,0.601,-0.45,-0.238,-0.818,-0.524,0.911,-0.412,0.035,0.32,0.539,0.779,0.987,-0.125,0.105,0.137,0.0,0.991,0.964,-0.223,-0.144,0.26,-0.12,0.958,0.959,0.188,-0.211,0.287,0.164,0.944,0.698,-0.208,0.685,0.362,-0.517,-0.776,none
1.824276,0.064,0.684,0.727,0.76,0.608,0.228,-0.238,-0.818,-0.524,0.909,-0.415,0.027,0.675,0.675,0.3,0.988,-0.128,0.088,0.401,-0.0,0.916,0.963,-0.22,-0.156,0.617,-0.154,0.772,0.956,0.195,-0.218,0.432,0.432,0.792,0.69,-0.218,0.69,-0.348,-0.348,-0.87,none
1.869372,0.102,0.648,0.755,-0.286,-0.095,0.953,-0.01,-0.884,-0.468,0.912,-0.409,0.025,0.265,0.265,-0.927,0.99,-0.114,0.083,0.696,0.174,-0.696,0.966,-0.199,-0.164,0.349,0.116,-0.93,0.948,0.221,-0.229,-0.108,0.755,-0.647,0.655,-0.278,0.702,-0.923,0.231,0.308,none
1.913424,0.128,0.641,0.757,0.156,-0.312,0.937,-0.01,-0.884,-0.468,0.913,-0.407,0.028,0.294,0.368,-0.882,0.99,-0.115,0.082,0.557,0.743,-0.371,0.967,-0.192,-0.165,0.465,0.349,-0.814,0.946,0.229,-0.23,-0.111,0.889,-0.444,0.651,-0.302,0.696,-0.83,0.518,0.207,none
1.953082,0.097,0.651,0.753,0.156,-0.312,0.937,-0.001,-0.882,-0.471,0.911,-0.412,0.031,0.176,0.44,-0.88,0.989,-0.123,0.082,-0.0,0.986,-0.164,0.965,-0.202,-0.168,0.154,0.772,-0.617,0.948,0.219,-0.229,-0.404,0.909,-0.101,0.645,-0.288,0.707,-0.688,0.688,-0.229,none
1.997148,0.108,0.651,0.752,0.963,0.241,-0.12,-0.027,-0.876,-0.481,0.912,-0.408,0.037,0.303,0.808,-0.505,0.988,-0.121,0.091,-0.0,0.894,0.447,0.967,-0.201,-0.159,0.391,0.911,0.13,0.949,0.222,-0.223,-0.323,0.889,0.323,0.653,-0.285,0.702,-0.549,0.137,-0.824,none
2.03828,0.112,0.657,0.746,0.963,0.241,-0.12,-0.018,-0.883,-0.469,0.916,-0.4,0.037,-0.108,0.647,-0.755,0.989,-0.115,0.093,-0.555,0.832,0.0,0.968,-0.197,-0.155,-0.302,0.905,-0.302,0.95,0.224,-0.216,-0.704,0.704,0.088,0.654,-0.28,0.703,-0.743,0.371,-0.557,none
2.077782,0.117,0.656,0.746,0.243,-0.97,-0.0,-0.018,-0.895,-0.445,0.917,-0.397,0.039,-0.087,0.612,-0.786,0.99,-0.11,0.093,-0.518,0.83,-0.207,0.97,-0.191,-0.153,-0.318,0.848,-0.424,0.949,0.23,-0.215,-0.705,0.705,-0.078,0.647,-0.281,0.709,-0.842,0.337,-0.421,none
2.121809,0.111,0.652,0.75,-0.123,-0.985,-0.123,-0.018,-0.881,-0.472,0.918,-0.394,0.046,-0.316,0.569,-0.759,0.989,-0.109,0.101,-0.627,0.697,-0.348,0.971,-0.189,-0.146,-0.473,0.743,-0.473,0.95,0.233,-0.21,-0.821,0.547,-0.164,0.641,-0.283,0.713,-0.9,0.106,-0.423,none
2.163998,0.109,0.657,0.746,0.098,-0.976,-0.195,-0.019,-0.897,-0.441,0.918,-0.392,0.056,-0.272,0.7,-0.661,0.988,-0.109,0.113,-0.546,0.741,-0.39,0.972,-0.191,-0.139,-0.488,0.788,-0.375,0.951,0.231,-0.204,-0.826,0.54,-0.159,0.645,-0.278,0.712,-0.872,-0.035,-0.488,none
2.209869,0.095,0.668,0.738,0.312,-0.937,0.156,-0.019,-0.897,-0.441,0.923,-0.375,0.088,-0.131,0.656,-0.743,0.984,-0.097,0.149,-0.34,0.745,-0.574,0.977,-0.187,-0.103,-0.285,0.813,-0.508,0.958,0.232,-0.17,-0.732,0.586,-0.348,0.654,-0.25,0.714,-0.933,-0.076,-0.353,none
2.252299,0.107,0.664,0.74,0.35,-0.889,0.296,-0.01,-0.892,-0.452,0.937,-0.325,0.125,0.064,0.658,-0.75,0.98,-0.05,0.194,-0.137,0.774,-0.619,0.986,-0.155,-0.066,-0.11,0.858,-0.502,0.955,0.273,-0.119,-0.733,0.55,-0.4,0.653,-0.227,0.722,-0.979,-0.109,-0.171,none
2.294666,0.162,0.667,0.727,0.464,-0.732,0.5,-0.034,-0.891,-0.453,0.949,-0.272,0.157,0.094,0.598,-0.796,0.973,-0.012,0.231,-0.056,0.747,-0.663,0.987,-0.152,-0.044,-0.05,0.826,-0.562,0.955,0.297,-0.028,-0.81,0.433,-0.396,0.69,-0.224,0.688,-0.949,-0.093,0.301,none
2.334555,0.222,0.718,0.659,0.464,-0.732,0.5,-0.068,-0.918,-0.39,0.949,-0.265,0.168,0.088,0.536,-0.839,0.969,-0.008,0.248,-0.028,0.741,-0.671,0.992,-0.123,0.008,-0.048,0.805,-0.591,0.936,0.35,-0.023,-0.836,0.315,-0.45,0.683,-0.331,0.651,-0.895,0.121,0.429,none
2.373632,0.273,0.733,0.623,0.403,-0.732,0.549,-0.142,-0.904,-0.403,0.954,-0.228,0.197,0.092,0.506,-0.858,0.951,0.026,0.31,0.012,0.733,-0.68,0.993,-0.09,0.076,-0.074,0.773,-0.631,0.894,0.434,0.112,-0.834,0.321,-0.449,0.662,-0.386,0.643,-0.895,0.2,0.4,none
2.418531,0.32,0.729,0.605,0.448,-0.628,0.637,-0.187,-0.912,-0.364,0.96,-0.122,0.252,0.104,0.421,-0.901,0.909,0.129,0.397,0.046,0.709,-0.704,0.986,-0.001,0.165,-0.257,0.671,-0.696,0.831,0.531,0.166,-0.855,0.301,-0.422,0.687,-0.432,0.584,-0.862,0.109,0.495,none
2.461335,0.314,0.733,0.603,0.32,-0.58,0.75,-0.228,-0.917,-0.328,0.97,-0.047,0.237,-0.105,0.248,-0.963,0.894,0.2,0.4,-0.077,0.559,-0.825,0.991,0.012,0.132,-0.802,0.189,-0.566,0.628,0.693,0.355,-0.877,0.215,-0.43,0.603,-0.508,0.615,-0.905,0.096,0.415,none
2.502363,0.46,0.652,0.603,0.32,-0.58,0.75,-0.251,-0.909,-0.332,0.941,0.034,0.338,-0.59,0.167,-0.79,0.801,0.291,0.522,-0.523,0.411,-0.747,0.954,0.127,0.27,-0.78,0.52,-0.349,0.71,0.616,0.341,-0.861,0.174,-0.478,0.598,-0.58,0.554,-0.86,-0.306,0.408,none
2.542057,0.409,0.701,0.584,0.706,-0.044,0.706,-0.251,-0.909,-0.332,0.963,0.031,0.269,-0.933,-0.114,-0.341,0.839,0.282,0.465,-0.832,-0.03,-0.554,0.975,0.089,0.205,-0.888,0.357,-0.29,0.755,0.557,0.347,-0.844,0.106,-0.527,0.663,-0.57,0.486,-0.757,-0.313,0.574,none
2.585881,0.399,0.689,0.605,-0.163,0.979,0.122,-0.251,-0.909,-0.332,0.944,0.023,0.328,-0.956,-0.269,-0.118,0.812,0.263,0.521,-0.849,-0.229,-0.477,0.961,0.071,0.268,-0.898,0.264,-0.352,0.751,0.494,0.438,-0.803,0.121,-0.584,0.621,-0.531,0.576,0.084,0.252,0.964,none
2.631299,0.37,0.687,0.626,0.0,0.995,-0.095,-0.259,-0.905,-0.336,0.969,-0.035,0.244,-0.952,-0.304,0.028,0.876,0.209,0.434,-0.864,-0.33,-0.381,0.985,0.015,0.171,-0.908,0.212,-0.361,0.653,0.463,0.599,-0.762,0.137,-0.633,0.607,-0.507,0.611,0.47,0.059,0.881,none
2.66973,0.365,0.698,0.616,-0.05,0.994,0.099,-0.259,-0.905,-0.336,0.958,-0.016,0.285,-0.898,-0.439,0.021,0.834,0.244,0.495,-0.772,-0.467,-0.431,0.963,0.053,0.264,-0.843,0.099,-0.529,0.55,0.481,0.683,-0.735,0.129,-0.666,0.636,-0.5,0.588,0.426,0.155,0.891,none
2.714968,0.425,0.646,0.634,-0.168,0.963,0.209,-0.24,-0.921,-0.307,0.96,-0.032,0.278,-0.888,-0.429,0.163,0.841,0.235,0.487,-0.79,-0.522,-0.321,0.963,0.062,0.264,-0.931,0.042,-0.361,0.617,0.553,0.559,0.041,0.378,-0.925,0.58,-0.537,0.613,0.525,-0.193,0.829,none
2.759411,0.361,0.683,0.635,-0.091,0.996,0.023,-0.227,-0.902,-0.367,0.963,-0.031,0.268,-0.633,-0.589,0.502,0.847,0.239,0.475,-0.578,-0.813,-0.072,0.961,0.074,0.265,-0.891,-0.143,-0.43,0.613,0.379,0.693,-0.357,0.229,-0.905,0.614,-0.516,0.598,0.511,-0.296,0.807,none
2.798528,0.329,0.68,0.655,-0.267,0.964,0.021,-0.227,-0.902,-0.367,0.971,-0.041,0.234,-0.562,-0.723,0.402,0.868,0.24,0.435,-0.422,-0.894,-0.152,0.973,0.075,0.217,-0.793,-0.117,-0.598,0.456,0.357,0.815,-0.418,0.249,-0.874,0.609,-0.55,0.571,0.62,-0.124,0.775,none
2.843254,0.351,0.66,0.664,-0.217,0.959,-0.181,-0.227,-0.902,-0.367,0.975,-0.093,0.2,0.096,-0.735,0.671,0.899,0.192,0.393,0.109,-0.87,0.481,0.986,0.024,0.168,-0.549,-0.782,-0.296,0.539,0.105,0.836,-0.17,0.024,-0.985,0.558,-0.572,0.601,0.911,-0.022,0.412,none
2.889453,0.308,0.717,0.625,0.251,0.9,-0.356,-0.202,-0.904,-0.378,0.978,-0.086,0.189,0.182,-0.587,0.789,0.895,0.228,0.384,0.123,-0.673,0.73,0.98,0.094,0.176,-0.144,-0.89,0.433,0.121,0.376,0.919,0.511,-0.662,-0.549,0.509,-0.566,0.648,0.977,-0.186,-0.109,none
2.928313,0.314,0.638,0.703,0.251,0.9,-0.356,-0.139,-0.912,-0.385,0.977,-0.11,0.183,0.137,-0.434,0.891,0.902,0.21,0.378,0.007,-0.556,0.831,0.985,0.075,0.158,-0.089,-0.73,0.678,0.357,0.472,0.806,0.619,-0.724,-0.304,0.534,-0.556,0.637,0.79,-0.348,-0.505,none
2.970159,0.229,0.726,0.649,0.446,0.702,-0.556,-0.139,-0.912,-0.385,0.98,-0.145,0.139,0.097,-0.406,0.909,0.93,0.172,0.324,-0.029,-0.575,0.818,0.993,0.035,0.111,-0.101,-0.724,0.682,0.37,0.579,0.727,0.671,-0.617,-0.411,0.649,-0.385,0.657,0.806,-0.393,-0.443,none
3.012399,0.104,0.764,0.637,0.233,0.823,-0.519,-0.139,-0.912,-0.385,0.972,-0.212,0.105,0.187,-0.399,0.898,0.956,0.1,0.275,0.052,-0.629,0.776,0.998,-0.04,0.046,-0.03,-0.791,0.612,0.429,0.564,0.705,0.631,-0.185,-0.754,0.667,-0.308,0.678,0.841,-0.33,-0.429,none
3.051974,0.11,0.756,0.645,0.254,0.865,-0.432,-0.079,-0.939,-0.336,0.964,-0.223,0.147,0.301,-0.37,0.879,0.947,0.096,0.307,0.095,-0.591,0.801,0.997,-0.035,0.075,0.153,-0.798,0.583,0.366,0.596,0.715,0.57,0.071,-0.819,0.653,-0.308,0.692,0.746,-0.529,-0.404,none
3.096277,0.158,0.734,0.66,-0.697,-0.507,0.507,-0.079,-0.939,-0.336,0.969,-0.226,0.1,0.793,-0.595,0.132,0.962,0.092,0.259,0.571,-0.675,0.467,0.999,-0.028,0.043,0.716,-0.656,-0.239,0.391,0.552,0.736,-0.038,0.922,-0.384,0.646,-0.356,0.675,-0.636,0.742,0.212,none
3.140346,0.173,0.722,0.67,-0.611,-0.56,0.56,-0.077,-0.934,-0.35,0.97,-0.209,0.128,0.704,-0.101,-0.704,0.951,0.115,0.286,0.937,-0.312,0.156,0.997,0.004,0.075,0.786,-0.087,-0.612,0.322,0.565,0.759,-0.439,0.877,-0.195,0.618,-0.396,0.679,-0.946,0.278,0.167,none
3.178968,0.174,0.725,0.666,-0.215,-0.933,0.287,-0.077,-0.934,-0.35,0.966,-0.224,0.131,-0.0,0.394,-0.919,0.954,0.099,0.282,-0.707,0.707,0.0,0.998,-0.008,0.067,0.426,0.64,-0.64,0.307,0.571,0.761,-0.523,0.822,-0.224,0.613,-0.41,0.675,-0.973,0.102,-0.205,none
3.223799,0.165,0.748,0.643,0.365,-0.913,-0.183,-0.07,-0.929,-0.364,0.958,-0.251,0.138,0.535,0.802,-0.267,0.958,0.062,0.28,-0.198,0.693,0.693,0.997,-0.049,0.062,0.598,0.359,0.717,0.391,0.543,0.743,0.507,-0.169,0.845,0.642,-0.392,0.659,-0.812,-0.217,-0.542,none
