time,s1_X,s1_Y,s1_Z,s1_gyro_x,s1_gyro_y,s1_gyro_z,s1_mag_x,s1_mag_y,s1_mag_z,s2_X,s2_Y,s2_Z,s2_gyro_x,s2_gyro_y,s2_gyro_z,s3_X,s3_Y,s3_Z,s3_gyro_x,s3_gyro_y,s3_gyro_z,s4_X,s4_Y,s4_Z,s4_gyro_x,s4_gyro_y,s4_gyro_z,s5_X,s5_Y,s5_Z,s5_gyro_x,s5_gyro_y,s5_gyro_z,s6_X,s6_Y,s6_Z,s6_gyro_x,s6_gyro_y,s6_gyro_z,label
17.575693,0.381,0.919,0.107,0.37,0.397,-0.84,-0.292,-0.879,0.376,0.758,-0.291,0.584,-0.09,0.269,0.959,0.635,-0.054,0.771,-0.456,0.046,0.889,0.783,-0.036,0.62,-0.146,0.462,0.875,0.81,0.207,0.549,-0.236,0.531,0.814,0.887,0.253,0.385,0.791,-0.369,-0.488,rock
17.614805,0.476,0.856,0.202,-0.23,0.973,-0.0,-0.292,-0.879,0.376,0.871,-0.132,0.474,0.328,-0.786,0.524,0.685,0.153,0.712,0.426,-0.64,0.64,0.864,0.095,0.495,0.447,-0.537,0.716,0.858,0.311,0.408,0.518,-0.383,0.765,0.837,0.2,0.51,0.524,0.851,-0.044,rock
18.066956,0.467,0.833,0.299,-0.591,0.224,0.775,-0.262,-0.895,0.36,0.912,-0.109,0.395,0.247,-0.772,-0.586,0.743,0.232,0.628,0.703,-0.519,-0.486,0.934,0.14,0.328,0.397,-0.811,-0.43,0.919,0.352,0.177,0.511,-0.792,-0.334,0.675,0.139,0.725,-0.421,0.856,0.3,rock
18.067111,0.231,0.915,0.33,-0.231,-0.443,0.866,-0.262,-0.895,0.36,0.9,-0.25,0.359,-0.018,-0.277,-0.961,0.801,0.119,0.586,0.327,-0.102,-0.94,0.946,0.017,0.324,0.019,-0.447,-0.894,0.953,0.239,0.187,0.0,-0.536,-0.845,0.67,0.256,0.697,-0.888,0.408,0.213,rock
18.067285,-0.119,0.977,0.175,-0.334,-0.907,0.255,-0.292,-0.894,0.339,0.693,-0.545,0.472,-0.533,0.516,-0.671,0.74,-0.252,0.624,-0.632,0.361,-0.686,0.829,-0.268,0.491,-0.627,0.313,-0.714,0.923,-0.023,0.385,-0.756,0.155,-0.636,0.702,0.478,0.528,-0.831,-0.475,-0.288,rock
18.067429,-0.171,0.985,-0.013,0.625,-0.469,-0.625,-0.292,-0.894,0.339,0.498,-0.634,0.592,-0.34,0.938,0.07,0.562,-0.471,0.68,-0.752,0.651,0.101,0.593,-0.405,0.697,-0.482,0.872,-0.08,0.71,-0.176,0.682,-0.662,0.739,-0.121,0.834,0.538,0.118,-0.141,-0.952,-0.27,rock
18.067554,-0.051,0.998,-0.048,0.625,-0.469,-0.625,-0.261,-0.875,0.409,0.506,-0.562,0.654,-0.279,0.907,0.314,0.497,-0.438,0.749,-0.734,0.551,0.398,0.533,-0.335,0.777,-0.398,0.896,0.199,0.628,-0.101,0.771,-0.594,0.782,0.188,0.899,0.438,0.031,0.042,-0.885,-0.464,rock
18.067682,0.156,0.987,-0.041,-0.573,0.75,0.331,-0.261,-0.875,0.409,0.651,-0.362,0.667,0.276,-0.921,0.276,0.554,-0.17,0.815,0.475,-0.741,0.475,0.697,-0.084,0.712,0.449,-0.689,0.569,0.748,0.168,0.642,0.503,-0.472,0.724,0.932,0.25,0.262,0.39,0.919,-0.056,rock
18.067802,0.396,0.917,0.053,-0.439,0.879,0.186,-0.254,-0.879,0.403,0.801,-0.225,0.554,0.396,-0.855,0.334,0.657,0.049,0.753,0.559,-0.663,0.497,0.833,0.044,0.551,0.526,-0.652,0.547,0.849,0.285,0.444,0.605,-0.432,0.669,0.848,0.197,0.493,0.455,0.89,0.021,rock
18.068809,0.25,0.938,0.241,-0.626,0.708,0.327,-0.254,-0.879,0.403,0.834,-0.301,0.463,0.351,-0.912,0.211,0.746,0.016,0.666,0.506,-0.723,0.47,0.894,-0.038,0.446,0.508,-0.665,0.547,0.925,0.202,0.323,0.529,-0.397,0.75,0.726,0.277,0.629,0.413,0.91,-0.041,rock
18.068944,0.102,0.975,0.199,0.759,-0.12,-0.639,-0.253,-0.892,0.374,0.771,-0.409,0.488,0.111,0.889,0.444,0.731,-0.124,0.671,-0.452,0.666,0.594,0.841,-0.156,0.517,-0.05,0.952,0.301,0.897,0.083,0.434,-0.296,0.933,0.205,0.776,0.387,0.498,0.323,-0.943,-0.081,rock
18.069076,0.109,0.993,0.037,0.886,-0.168,-0.431,-0.27,-0.88,0.392,0.69,-0.431,0.581,0.673,0.74,-0.0,0.632,-0.217,0.744,0.0,0.814,0.581,0.723,-0.189,0.665,0.541,0.841,-0.0,0.782,0.048,0.621,0.173,0.983,-0.058,0.883,0.382,0.273,0.083,-0.662,0.745,rock
18.079959,0.122,0.993,0.004,-0.349,0.536,0.769,-0.27,-0.88,0.392,0.682,-0.409,0.607,0.579,-0.745,-0.331,0.613,-0.194,0.766,0.917,-0.397,-0.031,0.73,-0.151,0.667,0.746,-0.66,-0.086,0.789,0.093,0.607,0.866,-0.5,0.0,0.891,0.341,0.298,-0.028,0.876,0.481,rock
18.125787,0.161,0.978,0.133,-0.419,0.565,0.711,-0.276,-0.879,0.388,0.745,-0.394,0.538,0.639,-0.746,-0.186,0.693,-0.121,0.711,0.902,-0.407,0.145,0.825,-0.119,0.553,0.799,-0.599,0.057,0.883,0.131,0.451,0.902,-0.386,0.193,0.808,0.333,0.486,0.144,0.861,0.488,rock
18.162892,0.129,0.97,0.206,-0.419,0.565,0.711,-0.292,-0.883,0.367,0.776,-0.409,0.481,0.848,-0.53,0.0,0.734,-0.118,0.669,0.808,-0.115,0.577,0.844,-0.15,0.516,0.946,-0.167,0.278,0.898,0.096,0.428,0.902,0.193,0.386,0.787,0.374,0.491,0.389,0.713,0.583,rock
18.576167,0.103,0.979,0.173,0.597,0.796,0.1,-0.266,-0.873,0.408,0.75,-0.434,0.499,0.996,-0.091,0.0,0.72,-0.159,0.675,0.487,0.324,0.811,0.823,-0.177,0.539,0.889,0.323,0.323,0.887,0.07,0.457,0.504,0.755,0.42,0.798,0.388,0.461,0.596,0.298,0.745,rock
18.576335,0.102,0.981,0.164,0.597,0.796,0.1,-0.266,-0.873,0.408,0.751,-0.441,0.492,0.788,0.501,0.358,0.724,-0.164,0.67,0.11,0.551,0.827,0.82,-0.186,0.541,0.598,0.717,0.359,0.884,0.059,0.464,0.161,0.913,0.376,0.799,0.4,0.449,0.667,-0.572,0.477,rock
18.576491,0.108,0.976,0.191,0.873,0.436,-0.218,-0.266,-0.873,0.408,0.762,-0.431,0.483,0.655,0.737,0.164,0.732,-0.146,0.665,-0.064,0.706,0.706,0.832,-0.175,0.526,0.41,0.889,0.205,0.893,0.069,0.445,-0.061,0.968,0.242,0.791,0.394,0.469,0.381,-0.889,0.254,rock
18.576621,0.113,0.981,0.156,0.814,0.0,-0.581,-0.266,-0.873,0.408,0.749,-0.426,0.508,0.205,0.957,0.205,0.711,-0.15,0.687,-0.451,0.702,0.551,0.819,-0.167,0.549,0.0,0.986,0.164,0.88,0.079,0.467,-0.313,0.94,0.134,0.807,0.38,0.453,0.141,-0.987,-0.071,rock
18.576757,0.104,0.989,0.108,0.812,-0.101,-0.575,-0.274,-0.879,0.391,0.728,-0.421,0.541,0.088,0.971,0.221,0.68,-0.166,0.714,-0.52,0.705,0.482,0.79,-0.161,0.592,-0.079,0.984,0.157,0.852,0.083,0.517,-0.387,0.916,0.106,0.84,0.371,0.397,0.094,-0.986,-0.141,rock
18.576887,0.115,0.991,0.075,0.763,-0.0,-0.646,-0.274,-0.879,0.391,0.702,-0.423,0.574,0.067,0.94,0.336,0.649,-0.185,0.738,-0.544,0.593,0.593,0.764,-0.162,0.625,-0.114,0.967,0.228,0.831,0.082,0.551,-0.4,0.889,0.222,0.857,0.366,0.363,0.136,-0.953,-0.272,rock
18.577005,0.1,0.992,0.08,0.763,-0.0,-0.646,-0.266,-0.873,0.408,0.7,-0.426,0.574,0.186,0.838,0.512,0.65,-0.184,0.737,-0.396,0.612,0.684,0.767,-0.157,0.622,0.04,0.916,0.398,0.832,0.093,0.547,-0.244,0.905,0.348,0.858,0.355,0.372,0.501,-0.852,-0.15,rock
18.577871,0.121,0.988,0.094,0.763,-0.0,-0.646,-0.266,-0.873,0.408,0.716,-0.416,0.561,0.154,0.617,0.772,0.66,-0.172,0.731,-0.388,0.349,0.853,0.77,-0.156,0.619,0.0,0.75,0.662,0.829,0.089,0.553,-0.226,0.793,0.566,0.86,0.362,0.361,0.692,-0.634,-0.346,rock
18.577997,0.131,0.985,0.115,-0.651,0.759,-0.0,-0.266,-0.873,0.408,0.731,-0.406,0.548,0.108,-0.755,0.647,0.672,-0.154,0.724,-0.072,-0.503,0.862,0.786,-0.147,0.601,0.188,-0.282,0.941,0.843,0.097,0.529,-0.077,0.0,0.997,0.846,0.362,0.391,0.331,0.745,-0.579,rock
18.589969,0.118,0.987,0.113,-0.702,0.702,0.117,-0.266,-0.873,0.408,0.732,-0.409,0.545,0.077,-0.997,0.0,0.679,-0.155,0.718,0.218,-0.873,0.436,0.793,-0.154,0.589,0.169,-0.845,0.507,0.854,0.088,0.513,0.092,-0.552,0.829,0.832,0.372,0.412,0.0,0.942,-0.336,rock
18.629196,0.093,0.987,0.13,-0.766,0.418,0.488,-0.266,-0.873,0.408,0.733,-0.422,0.533,-0.0,-0.88,-0.474,0.689,-0.163,0.706,0.341,-0.936,-0.085,0.795,-0.168,0.582,0.164,-0.983,-0.082,0.857,0.073,0.51,0.108,-0.97,0.216,0.826,0.387,0.409,-0.395,0.903,-0.169,rock
18.673804,0.106,0.989,0.102,-0.836,0.193,0.514,-0.262,-0.868,0.421,0.719,-0.426,0.55,-0.067,-0.798,-0.599,0.676,-0.174,0.716,0.348,-0.87,-0.348,0.787,-0.166,0.595,0.085,-0.936,-0.341,0.852,0.08,0.517,-0.0,-1.0,0.0,0.836,0.373,0.402,-0.507,0.845,-0.169,rock
19.083095,0.109,0.987,0.117,-0.742,0.636,0.212,-0.262,-0.868,0.421,0.727,-0.423,0.541,-0.0,-0.848,-0.53,0.684,-0.162,0.711,0.162,-0.973,0.162,0.8,-0.158,0.579,0.164,-0.986,-0.0,0.865,0.09,0.493,-0.426,-0.64,0.64,0.826,0.366,0.428,-0.453,0.815,-0.362,rock
19.086041,0.125,0.983,0.137,-0.742,0.636,0.212,-0.261,-0.887,0.381,0.742,-0.412,0.529,-0.485,0.728,0.485,0.695,-0.146,0.704,-0.749,0.094,0.656,0.811,-0.148,0.566,-0.424,0.707,0.566,0.872,0.099,0.48,-0.655,0.573,0.492,0.821,0.361,0.443,-0.265,-0.265,-0.927,rock
19.086178,0.137,0.983,0.12,0.293,-0.073,-0.953,-0.261,-0.887,0.381,0.737,-0.404,0.541,-0.597,0.697,0.398,0.684,-0.143,0.716,-0.836,0.193,0.514,0.802,-0.142,0.58,-0.562,0.723,0.402,0.86,0.103,0.5,-0.701,0.584,0.409,0.831,0.359,0.425,-0.082,-0.572,-0.816,rock
19.08632,0.122,0.987,0.106,0.293,-0.073,-0.953,-0.237,-0.883,0.405,0.727,-0.414,0.548,-0.505,0.808,0.303,0.676,-0.161,0.719,-0.809,0.311,0.498,0.789,-0.156,0.594,-0.545,0.778,0.311,0.851,0.089,0.518,-0.692,0.634,0.346,0.838,0.367,0.403,-0.087,-0.612,-0.786,rock
19.086453,0.117,0.986,0.116,0.316,-0.0,-0.949,-0.258,-0.877,0.406,0.72,-0.428,0.546,-0.329,0.768,0.549,0.676,-0.175,0.716,-0.715,0.26,0.65,0.786,-0.167,0.595,-0.324,0.811,0.487,0.85,0.079,0.521,-0.544,0.725,0.423,0.837,0.374,0.399,0.101,-0.704,-0.704,rock
19.086595,0.101,0.988,0.12,0.557,0.239,-0.796,-0.254,-0.878,0.406,0.721,-0.426,0.546,-0.456,0.684,0.57,0.677,-0.172,0.715,-0.754,0.189,0.629,0.788,-0.166,0.593,-0.485,0.728,0.485,0.852,0.079,0.518,-0.629,0.629,0.457,0.834,0.376,0.403,0.092,-0.552,-0.829,rock
19.086724,0.115,0.988,0.106,0.38,0.152,-0.912,-0.254,-0.878,0.406,0.722,-0.419,0.55,-0.359,0.717,0.598,0.674,-0.169,0.719,-0.692,0.208,0.692,0.785,-0.162,0.598,-0.347,0.78,0.52,0.848,0.082,0.524,-0.575,0.639,0.511,0.84,0.374,0.394,0.105,-0.527,-0.843,rock
