0.001274,IMU Server Connected
0.017085,2.00,0.96,9.92,0.01,0.00,0.00,-4.69,-3.44,-54.19,6.96,6.55,3.43,-0.00,0.01,-0.05,-6.62,-1.89,6.62,-0.07,0.01,-0.03,1.48,6.47,7.62,-0.03,0.01,0.01,-0.09,5.82,8.25,-0.02,0.02,-0.02,-0.30,3.61,8.45,-0.05,0.04,0.01
0.058995,2.04,0.89,9.89,0.02,0.01,0.00,-4.94,-2.62,-52.56,6.96,6.55,3.43,-0.00,0.01,-0.05,-6.61,-1.89,6.62,-0.07,0.01,-0.03,1.49,6.48,7.64,-0.03,0.01,0.01,-0.07,5.81,8.24,-0.02,0.02,-0.02,-0.29,3.60,8.46,-0.05,0.03,0.01
0.06455,2.04,0.96,9.89,0.02,0.01,0.00,-4.94,-2.62,-52.56,6.96,6.56,3.41,-0.00,0.01,-0.04,-6.61,-1.89,6.63,-0.07,0.01,-0.03,1.48,6.47,7.62,-0.03,0.01,0.01,-0.07,5.82,8.24,-0.02,0.02,-0.02,-0.30,3.61,8.45,-0.05,0.03,0.01
0.088051,2.04,0.96,9.92,0.01,0.02,-0.01,-4.94,-2.62,-52.56,6.97,6.55,3.42,-0.00,0.01,-0.04,-6.61,-1.89,6.64,-0.07,0.01,-0.03,1.49,6.48,7.61,-0.03,0.01,0.01,-0.06,5.82,8.24,-0.02,0.02,-0.02,-0.29,3.61,8.44,-0.05,0.03,0.01
0.108481,2.04,0.96,9.89,0.01,0.02,-0.01,-4.94,-2.62,-52.56,6.96,6.56,3.42,-0.00,0.01,-0.05,-6.61,-1.89,6.64,-0.07,0.01,-0.03,1.50,6.46,7.62,-0.03,0.01,0.01,-0.07,5.82,8.24,-0.02,0.02,-0.02,-0.30,3.61,8.45,-0.05,0.04,0.01
0.129602,2.08,0.93,9.89,-0.01,-0.01,-0.00,-4.94,-2.62,-52.56,6.96,6.56,3.42,-0.00,0.01,-0.04,-6.62,-1.90,6.64,-0.07,0.01,-0.03,1.50,6.45,7.61,-0.03,0.01,0.01,-0.07,5.81,8.23,-0.02,0.02,-0.02,-0.29,3.61,8.44,-0.05,0.03,0.01
0.154516,2.04,0.96,9.89,-0.01,-0.01,0.00,-4.94,-2.62,-52.56,6.96,6.55,3.42,-0.00,0.01,-0.05,-6.62,-1.89,6.64,-0.07,0.01,-0.03,1.50,6.46,7.62,-0.03,0.01,0.01,-0.07,5.82,8.23,-0.02,0.02,-0.02,-0.30,3.61,8.45,-0.05,0.04,0.01
0.1715,2.04,0.96,9.89,-0.01,-0.01,0.00,-4.94,-2.62,-52.56,6.96,6.55,3.43,-0.00,0.01,-0.04,-6.61,-1.89,6.64,-0.07,0.01,-0.03,1.50,6.47,7.61,-0.03,0.01,0.01,-0.07,5.82,8.23,-0.02,0.02,-0.02,-0.29,3.60,8.45,-0.05,0.03,0.01
0.193,2.04,1.00,9.89,0.01,0.01,0.00,-4.94,-2.62,-52.56,6.96,6.55,3.44,-0.00,0.01,-0.05,-6.61,-1.89,6.65,-0.07,0.01,-0.03,1.50,6.48,7.60,-0.03,0.01,0.01,-0.07,5.82,8.23,-0.02,0.02,-0.02,-0.29,3.60,8.44,-0.05,0.04,0.01
0.216808,2.04,0.93,9.92,0.00,0.00,-0.00,-4.94,-2.62,-52.56,6.96,6.55,3.42,-0.00,0.01,-0.04,-6.62,-1.89,6.64,-0.07,0.01,-0.03,1.52,6.48,7.61,-0.03,0.01,0.01,-0.07,5.82,8.23,-0.02,0.02,-0.02,-0.29,3.61,8.44,-0.05,0.03,0.01
