0.001237,IMU Server Connected
0.020689,8.41,1.59,4.57,-0.03,0.03,0.00,-12.00,-21.25,-10.62,6.41,-4.46,7.04,0.01,0.02,-0.05,-6.04,-5.28,5.39,-0.07,0.02,-0.01,3.79,-5.64,7.37,-0.02,0.02,0.01,0.78,-5.64,8.12,-0.01,0.03,-0.02,2.08,-0.84,8.94,-0.03,0.03,0.01
0.063451,8.33,1.43,4.61,-0.03,0.03,0.00,-9.12,-22.38,-9.00,6.38,-4.37,7.14,0.02,0.00,-0.04,-6.15,-5.28,5.43,-0.08,-0.01,-0.02,3.72,-5.52,7.50,-0.01,-0.00,0.02,0.66,-5.60,8.15,-0.00,0.01,-0.01,2.06,-0.80,8.94,-0.04,0.01,0.03
0.067135,8.33,1.55,4.68,0.03,0.00,-0.01,-9.12,-22.38,-9.00,6.38,-4.29,7.28,0.01,-0.01,-0.04,-6.02,-5.30,5.21,-0.07,-0.01,-0.03,3.74,-5.46,7.64,-0.03,-0.01,0.01,0.62,-5.57,8.22,-0.01,0.00,-0.02,2.06,-0.78,8.95,-0.03,0.01,0.03
0.08477,8.37,1.55,4.68,0.03,0.00,-0.01,-10.81,-22.31,-11.25,6.34,-4.32,7.25,0.00,0.01,-0.05,-6.07,-5.34,5.20,-0.06,0.01,-0.03,3.72,-5.55,7.54,-0.03,0.01,0.01,0.66,-5.63,8.14,-0.00,0.01,-0.02,2.00,-0.87,8.86,-0.03,0.03,0.02
0.106745,8.41,1.55,4.72,0.03,0.00,-0.01,-12.12,-22.25,-9.31,6.35,-4.35,7.20,-0.00,0.01,-0.06,-5.98,-5.14,5.37,-0.05,0.02,-0.02,3.70,-5.54,7.55,-0.04,0.01,-0.01,0.68,-5.61,8.15,-0.00,0.01,-0.04,2.03,-0.79,8.90,-0.01,0.01,0.01
0.13046,8.37,1.51,4.76,0.01,0.03,-0.01,-12.12,-22.12,-10.88,6.53,-4.37,7.10,0.01,0.01,-0.05,-6.04,-5.12,5.43,-0.06,0.02,0.01,3.94,-5.61,7.41,-0.01,-0.01,0.01,0.93,-5.58,8.20,0.01,-0.00,-0.00,2.26,-0.73,8.92,-0.02,0.01,0.03
0.152299,8.29,1.70,4.72,0.04,0.04,0.02,-12.12,-22.12,-10.88,6.55,-4.22,7.26,0.02,0.01,-0.04,-6.15,-5.22,5.41,-0.07,0.01,0.00,3.90,-5.42,7.65,-0.02,0.01,0.02,0.73,-5.47,8.37,0.00,0.01,0.01,2.12,-0.64,8.96,-0.02,0.01,0.04
0.173567,8.25,1.70,4.76,0.04,0.04,0.02,-10.31,-21.38,-8.38,6.50,-4.21,7.33,0.01,0.02,-0.03,-6.21,-5.24,5.35,-0.08,0.01,-0.02,3.85,-5.42,7.67,-0.03,0.02,0.03,0.69,-5.49,8.36,-0.02,0.02,-0.00,2.17,-0.63,8.99,-0.04,0.02,0.03
0.198544,8.33,1.43,4.76,0.04,0.04,0.02,-12.88,-22.69,-11.62,6.28,-4.18,7.40,0.00,0.02,-0.03,-6.33,-5.35,5.25,-0.08,-0.00,-0.06,3.61,-5.38,7.75,-0.03,0.02,0.02,0.41,-5.53,8.30,-0.03,0.03,-0.02,1.84,-0.62,9.04,-0.03,0.04,0.02
0.218223,8.37,1.39,4.76,0.04,0.04,0.02,-12.88,-22.69,-11.62,6.28,-4.29,7.35,-0.02,0.03,-0.04,-6.18,-5.26,5.16,-0.08,-0.01,-0.06,3.63,-5.47,7.68,-0.06,0.02,0.01,0.55,-5.59,8.20,-0.03,0.03,-0.03,1.98,-0.57,9.07,-0.08,0.02,0.01
