0.003349,BNO0_UnitAccX,BNO0_UnitAccY,BNO0_UnitAccZ,BNO0_RawAccMag,BNO0_GyrX,BNO0_GyrY,BNO0_GyrZ,BNO0_MagX,BNO0_MagY,BNO0_MagZ,BNO1_UnitAccX,BNO1_UnitAccY,BNO1_UnitAccZ,BNO1_RawAccMag,BNO1_GyrX,BNO1_GyrY,BNO1_GyrZ,BNO1_MagX,BNO1_MagY,BNO1_MagZ,BNO2_UnitAccX,BNO2_UnitAccY,BNO2_UnitAccZ,BNO2_RawAccMag,BNO2_GyrX,BNO2_GyrY,BNO2_GyrZ,BNO2_MagX,BNO2_MagY,BNO2_MagZ,BNO3_UnitAccX,BNO3_UnitAccY,BNO3_UnitAccZ,BNO3_RawAccMag,BNO3_GyrX,BNO3_GyrY,BNO3_GyrZ,BNO3_MagX,BNO3_MagY,BNO3_MagZ,MPU0_UnitAccX,MPU0_UnitAccY,MPU0_UnitAccZ,MPU0_RawAccMag,MPU0_GyrX,MPU0_GyrY,MPU0_GyrZ,MPU1_UnitAccX,MPU1_UnitAccY,MPU1_UnitAccZ,MPU1_RawAccMag,MPU1_GyrX,MPU1_GyrY,MPU1_GyrZ,none
41.524745,0.572,-0.266,-0.776,2590.85,-50.693,31.557,16.898,-0.415,0.686,0.598,-0.980,-0.183,-0.080,2379.10,33.907,39.615,6.491,0.993,-0.114,0.017,-0.873,-0.415,-0.257,2466.56,23.948,50.022,0.560,0.933,0.158,0.322,-0.973,-0.014,0.232,2455.33,26.634,29.543,11.750,0.821,-0.400,0.407,0.148,-0.246,0.958,11.444,-2.290,11.099,-86.656,0.301,0.386,0.872,9.620,-16.092,-51.557,-60.550,none
41.940425,0.467,-0.248,-0.849,2310.65,-59.198,23.612,42.412,-0.425,0.666,0.613,-0.962,0.242,0.126,2616.15,50.358,23.388,17.681,0.991,-0.127,0.044,-0.916,-0.400,-0.015,2456.94,53.155,64.905,8.729,0.929,0.158,0.334,-0.975,-0.002,0.223,2509.29,51.141,24.060,3.917,0.824,-0.387,0.415,0.136,-0.379,0.915,10.418,-16.137,29.267,-111.939,0.285,0.274,0.918,9.082,-17.725,-51.802,-87.725,none
41.941094,0.446,-0.371,-0.815,2335.97,-62.667,40.062,59.534,-0.397,0.605,0.690,-0.983,0.006,0.185,2570.50,95.791,36.034,-3.917,0.992,-0.120,0.036,-0.841,-0.507,-0.190,2465.87,73.858,75.984,11.414,0.929,0.164,0.332,-0.972,-0.048,0.232,2548.29,90.196,32.005,-2.126,0.808,-0.394,0.437,0.096,-0.444,0.891,10.083,-16.779,26.702,-121.252,0.238,0.276,0.931,9.233,-14.305,-59.328,-91.405,none
41.941247,0.506,-0.356,-0.786,2407.32,-71.955,45.210,57.408,-0.428,0.592,0.683,-0.972,-0.203,0.122,2537.88,94.784,41.405,0.783,0.992,-0.119,0.053,-0.808,-0.543,-0.227,2712.96,70.724,79.789,10.183,0.917,0.200,0.345,-0.972,-0.085,0.220,2506.52,93.329,35.922,7.610,0.808,-0.381,0.450,0.151,-0.343,0.927,10.236,-16.870,22.992,-136.427,0.205,0.413,0.888,9.466,-20.336,-73.466,-96.473,none
41.941370,0.570,-0.380,-0.729,2463.22,-87.175,41.965,58.527,-0.426,0.562,0.709,-0.992,-0.079,0.099,2526.37,106.982,46.329,14.883,0.987,-0.152,0.047,-0.891,-0.452,-0.038,2766.26,72.403,78.782,20.479,0.921,0.150,0.360,-0.976,-0.046,0.213,2495.81,92.658,32.229,10.855,0.792,-0.388,0.472,0.148,-0.156,0.977,11.142,-23.511,35.664,-167.405,0.229,0.487,0.843,9.591,-33.847,-91.756,-128.046,none
41.941473,0.584,-0.353,-0.731,2371.24,-119.292,45.322,89.525,-0.417,0.533,0.736,-0.978,0.133,0.163,2622.64,151.520,52.931,24.731,0.984,-0.158,0.081,-0.915,-0.389,0.103,2704.55,104.072,102.058,39.950,0.902,0.152,0.405,-0.970,0.097,0.222,2573.31,150.290,29.543,9.400,0.791,-0.408,0.457,0.207,-0.203,0.957,10.924,-34.550,54.412,-217.405,0.293,0.434,0.852,9.363,-44.321,-110.626,-175.481,none
41.941575,0.531,-0.286,-0.798,2310.65,-149.618,60.541,127.796,-0.422,0.454,0.784,-0.985,0.056,0.164,2545.46,203.557,66.584,21.598,0.984,-0.152,0.088,-0.906,-0.421,0.043,2334.88,148.723,136.413,56.512,0.919,0.150,0.365,-0.963,0.032,0.269,2561.52,202.550,41.965,5.595,0.759,-0.414,0.502,0.325,-0.478,0.816,10.270,-38.916,64.229,-239.115,0.446,0.199,0.872,9.353,-43.344,-118.351,-196.565,none
41.941675,0.420,-0.173,-0.891,2289.06,-163.271,71.955,142.456,-0.419,0.364,0.832,-0.990,0.034,0.136,2483.68,219.000,71.508,14.660,0.977,-0.180,0.117,-0.805,-0.552,-0.219,2175.67,165.173,161.256,53.491,0.888,0.167,0.429,-0.961,-0.002,0.275,2606.56,219.671,50.358,4.141,0.732,-0.418,0.539,0.372,-0.519,0.770,10.922,-29.771,66.504,-239.450,0.482,0.151,0.863,9.768,-35.939,-116.229,-196.061,none
41.941776,0.434,-0.116,-0.894,2401.31,-162.263,81.803,136.637,-0.464,0.450,0.763,-0.995,0.087,0.051,2431.39,210.159,69.158,7.162,0.978,-0.173,0.114,-0.720,-0.521,-0.459,2132.38,157.340,169.537,45.658,0.878,0.153,0.454,-0.962,0.013,0.274,2616.38,222.469,61.884,-1.567,0.724,-0.429,0.540,0.366,-0.437,0.822,11.276,-26.702,72.840,-242.290,0.516,0.192,0.835,10.175,-27.618,-109.557,-197.069,none
41.942130,0.502,-0.068,-0.862,2501.82,-154.766,87.510,134.735,-0.467,0.278,0.839,-0.998,0.015,-0.056,2362.95,209.376,64.682,-2.014,0.966,-0.200,0.162,-0.791,-0.534,-0.300,2375.52,159.130,156.444,32.005,0.884,0.174,0.434,-0.966,0.071,0.249,2563.52,204.564,68.822,-8.729,0.696,-0.411,0.589,0.433,-0.402,0.807,11.636,-28.718,79.756,-242.443,0.483,0.347,0.804,10.568,-34.885,-105.740,-198.489,none
