0.413359,BNO0_UnitAccX,BNO0_UnitAccY,BNO0_UnitAccZ,BNO0_RawAccMag,BNO0_GyrX,BNO0_GyrY,BNO0_GyrZ,BNO0_MagX,BNO0_MagY,BNO0_MagZ,BNO1_UnitAccX,BNO1_UnitAccY,BNO1_UnitAccZ,BNO1_RawAccMag,BNO1_GyrX,BNO1_GyrY,BNO1_GyrZ,BNO1_MagX,BNO1_MagY,BNO1_MagZ,BNO2_UnitAccX,BNO2_UnitAccY,BNO2_UnitAccZ,BNO2_RawAccMag,BNO2_GyrX,BNO2_GyrY,BNO2_GyrZ,BNO2_MagX,BNO2_MagY,BNO2_MagZ,BNO3_UnitAccX,BNO3_UnitAccY,BNO3_UnitAccZ,BNO3_RawAccMag,BNO3_GyrX,BNO3_GyrY,BNO3_GyrZ,BNO3_MagX,BNO3_MagY,BNO3_MagZ,MPU0_UnitAccX,MPU0_UnitAccY,MPU0_UnitAccZ,MPU0_RawAccMag,MPU0_GyrX,MPU0_GyrY,MPU0_GyrZ,MPU1_UnitAccX,MPU1_UnitAccY,MPU1_UnitAccZ,MPU1_RawAccMag,MPU1_GyrX,MPU1_GyrY,MPU1_GyrZ,none
6.020644,0.642,-0.009,-0.766,2434.85,2.462,0.560,3.133,-0.423,-0.017,0.906,0.579,0.246,-0.778,2445.61,6.155,-0.112,4.812,-0.266,-0.252,0.931,0.178,-0.596,-0.783,2448.21,-0.336,0.000,-0.112,-0.025,0.323,0.946,-0.011,0.267,-0.964,2458.29,9.960,-2.686,-1.007,0.207,-0.478,0.853,0.000,0.000,1.000,1.226,-871.159,1.951,15.610,0.000,0.000,1.000,1.226,-871.159,1.951,15.610,none
21.829728,0.642,-0.009,-0.766,2434.85,2.462,0.560,3.133,-0.423,-0.017,0.906,0.579,0.246,-0.778,2445.61,6.155,-0.112,4.812,-0.266,-0.252,0.931,0.178,-0.596,-0.783,2448.21,-0.336,0.000,-0.112,-0.025,0.323,0.946,-0.011,0.267,-0.964,2458.29,9.960,-2.686,-1.007,0.207,-0.478,0.853,-1.000,0.002,0.019,63.578,-871.159,1.951,15.610,-1.000,0.002,0.019,63.578,-871.159,1.951,15.610,none
37.719048,0.642,-0.009,-0.766,2434.85,2.462,0.560,3.133,-0.423,-0.017,0.906,0.579,0.246,-0.778,2445.61,6.155,-0.112,4.812,-0.266,-0.252,0.931,0.178,-0.596,-0.783,2448.21,-0.336,0.000,-0.112,-0.025,0.323,0.946,-0.011,0.267,-0.964,2458.29,9.960,-2.686,-1.007,0.207,-0.478,0.853,-1.000,0.002,0.019,63.578,-871.159,1.951,15.610,-1.000,0.002,0.019,63.578,-871.159,1.951,15.610,none
53.781424,0.642,-0.009,-0.766,2434.85,2.462,0.560,3.133,-0.423,-0.017,0.906,0.579,0.246,-0.778,2445.61,6.155,-0.112,4.812,-0.266,-0.252,0.931,0.178,-0.596,-0.783,2448.21,-0.336,0.000,-0.112,-0.025,0.323,0.946,-0.011,0.267,-0.964,2458.29,9.960,-2.686,-1.007,0.207,-0.478,0.853,0.000,0.000,1.000,1.226,-871.159,1.951,15.610,0.000,0.000,1.000,1.226,-871.159,1.951,15.610,none
69.653158,0.642,-0.009,-0.766,2434.85,2.462,0.560,3.133,-0.423,-0.017,0.906,0.579,0.246,-0.778,2445.61,6.155,-0.112,4.812,-0.266,-0.252,0.931,0.178,-0.596,-0.783,2448.21,-0.336,0.000,-0.112,-0.025,0.323,0.946,-0.011,0.267,-0.964,2458.29,9.960,-2.686,-1.007,0.207,-0.478,0.853,0.000,0.000,1.000,1.226,-871.159,1.951,15.610,0.000,0.000,1.000,1.226,-871.159,1.951,15.610,none
85.911039,0.642,-0.009,-0.766,2434.85,2.462,0.560,3.133,-0.423,-0.017,0.906,0.579,0.246,-0.778,2445.61,6.155,-0.112,4.812,-0.266,-0.252,0.931,0.178,-0.596,-0.783,2448.21,-0.336,0.000,-0.112,-0.025,0.323,0.946,-0.011,0.267,-0.964,2458.29,9.960,-2.686,-1.007,0.207,-0.478,0.853,-1.000,0.002,0.019,63.578,-871.159,1.951,15.610,0.000,0.000,1.000,1.226,-871.159,1.951,15.610,none
