  0.008854, BNO0_UnitAccX, BNO0_UnitAccY, BNO0_UnitAccZ, BNO0_RawAccMag, BNO0_GyrX, BNO0_GyrY, BNO0_GyrZ, BNO0_MagX, BNO0_MagY, BNO0_MagZ, BNO1_UnitAccX, BNO1_UnitAccY, BNO1_UnitAccZ, BNO1_RawAccMag, BNO1_GyrX, BNO1_GyrY, BNO1_GyrZ, BNO1_MagX, BNO1_MagY, BNO1_MagZ, BNO2_UnitAccX, BNO2_UnitAccY, BNO2_UnitAccZ, BNO2_RawAccMag, BNO2_GyrX, BNO2_GyrY, BNO2_GyrZ, BNO2_MagX, BNO2_MagY, BNO2_MagZ, BNO3_UnitAccX, BNO3_UnitAccY, BNO3_UnitAccZ, BNO3_RawAccMag, BNO3_GyrX, BNO3_GyrY, BNO3_GyrZ, BNO3_MagX, BNO3_MagY, BNO3_MagZ, MPU0_UnitAccX, MPU0_UnitAccY, MPU0_UnitAccZ, MPU0_RawAccMag, MPU0_GyrX, MPU0_GyrY, MPU0_GyrZ, MPU1_UnitAccX, MPU1_UnitAccY, MPU1_UnitAccZ, MPU1_RawAccMag, MPU1_GyrX, MPU1_GyrY, MPU1_GyrZ, none
212.136563, -0.540       , 0.094        , -0.837       ,        2412.27, 12.310   , -1.119   , 5.148    , 0.532    , -0.522   , 0.667    , -0.650       , -0.055       , -0.758       ,        2416.91, 13.876   , -3.245   , 4.252    , 0.660    , -0.330   , 0.675    , -0.496       , -0.235       , -0.836       ,        2458.76, 8.169    , -4.700   , 10.295   , 0.117    , 0.001    , 0.993    , -0.909       , 0.261        , 0.325        ,        2485.39, 2.798    , -4.252   , -10.631  , 0.614    , -0.772   , -0.165   , 0.694        , -0.696       , 0.185        ,          9.791, -1.420   , 12.305   , 2.519    , 0.807        , -0.167       , 0.567        ,          9.767, -15.115  , 2.412    , -10.656  , X
212.150247, -0.607       , 0.051        , -0.793       ,        2336.16, 12.422   , -1.119   , 7.722    , 0.524    , -0.503   , 0.688    , -0.708       , -0.044       , -0.705       ,        2359.79, 12.645   , -1.567   , 8.281    , 0.679    , -0.318   , 0.662    , -0.481       , -0.228       , -0.846       ,        2451.41, 9.288    , -1.679   , 12.198   , 0.100    , -0.012   , 0.995    , -0.917       , 0.232        , 0.324        ,        2494.84, 16.562   , -2.126   , -7.833   , 0.615    , -0.773   , -0.159   , 0.673        , -0.732       , 0.105        ,          9.830, -0.290   , 11.206   , -1.389   , 0.817        , -0.213       , 0.536        ,          9.869, -12.275  , -1.145   , -10.366  , X
212.150485, -0.491       , 0.047        , -0.870       ,        2512.58, 8.841    , 4.476    , 6.714    , 0.519    , -0.515   , 0.682    , -0.673       , -0.039       , -0.738       ,        2437.56, 8.729    , 2.798    , 5.931    , 0.667    , -0.331   , 0.668    , -0.491       , -0.163       , -0.856       ,        2401.89, 8.505    , 0.671    , 9.400    , 0.119    , -0.013   , 0.993    , -0.913       , 0.237        , 0.333        ,        2486.37, 11.526   , 1.343    , -5.931   , 0.618    , -0.769   , -0.161   , 0.692        , -0.711       , 0.124        ,         10.109, 3.435    , 9.863    , -2.336   , 0.826        , -0.173       , 0.537        ,         10.149, -8.550   , -1.908   , -9.344   , X
212.150595, -0.612       , 0.124        , -0.781       ,        2383.98, 4.700    , 2.686    , 5.819    , 0.506    , -0.504   , 0.699    , -0.663       , -0.010       , -0.749       ,        2431.46, 8.169    , 2.574    , 5.148    , 0.671    , -0.330   , 0.664    , -0.466       , -0.234       , -0.853       ,        2511.01, 6.826    , 0.671    , 4.364    , 0.110    , 0.015    , 0.994    , -0.911       , 0.244        , 0.331        ,        2499.39, 5.148    , 1.455    , -5.371   , 0.621    , -0.764   , -0.175   , 0.712        , -0.687       , 0.143        ,         10.446, 3.389    , 9.069    , -0.611   , 0.827        , -0.149       , 0.542        ,         10.347, -8.031   , -0.183   , -7.435   , X
212.150706, -0.521       , 0.088        , -0.849       ,        2460.60, 5.931    , -1.119   , 4.812    , 0.519    , -0.492   , 0.699    , -0.624       , -0.054       , -0.780       ,        2473.00, 8.169    , 1.679    , 1.902    , 0.653    , -0.292   , 0.699    , -0.478       , -0.236       , -0.846       ,        2531.54, 6.379    , -1.679   , 5.483    , 0.116    , -0.005   , 0.993    , -0.916       , 0.243        , 0.318        ,        2508.85, 6.938    , 0.000    , -6.379   , 0.611    , -0.777   , -0.152   , 0.698        , -0.688       , 0.197        ,         10.129, 2.656    , 8.427    , 1.130    , 0.814        , -0.137       , 0.565        ,         10.196, -10.870  , 0.855    , -7.756   , X
212.150828, -0.538       , 0.053        , -0.841       ,        2435.93, 9.288    , -0.671   , 5.371    , 0.525    , -0.499   , 0.690    , -0.658       , -0.054       , -0.751       ,        2464.05, 8.617    , -1.902   , 4.141    , 0.672    , -0.312   , 0.672    , -0.505       , -0.246       , -0.827       ,        2471.94, 7.610    , -1.455   , 7.498    , 0.102    , 0.010    , 0.995    , -0.916       , 0.241        , 0.319        ,        2529.44, 7.610    , -1.679   , -6.602   , 0.619    , -0.771   , -0.150   , 0.690        , -0.707       , 0.157        ,         10.180, 0.656    , 9.435    , -0.168   , 0.822        , -0.165       , 0.545        ,         10.188, -11.725  , 0.153    , -9.221   , X
212.155165, -0.566       , 0.104        , -0.818       ,        2455.54, 8.617    , -0.336   , 7.162    , 0.505    , -0.508   , 0.697    , -0.654       , -0.046       , -0.755       ,        2449.18, 7.610    , 1.343    , 4.812    , 0.613    , -0.317   , 0.724    , -0.456       , -0.221       , -0.862       ,        2521.53, 7.610    , 0.224    , 7.386    , 0.095    , 0.002    , 0.996    , -0.924       , 0.211        , 0.321        ,        2520.80, 9.288    , -0.560   , -6.043   , 0.611    , -0.773   , -0.169   , 0.700        , -0.701       , 0.139        ,         10.443, 4.214    , 7.786    , 1.084    , 0.822        , -0.159       , 0.546        ,         10.294, -8.275   , 0.641    , -6.550   , X
212.155282, -0.558       , 0.084        , -0.826       ,        2456.12, 7.274    , 0.112    , 2.574    , 0.512    , -0.498   , 0.700    , -0.658       , -0.054       , -0.751       ,        2464.05, 9.288    , -1.567   , 0.895    , 0.639    , -0.306   , 0.705    , -0.487       , -0.248       , -0.837       ,        2523.21, 6.714    , -2.798   , 4.252    , 0.105    , 0.009    , 0.994    , -0.923       , 0.225        , 0.311        ,        2530.36, 6.155    , 0.336    , -6.714   , 0.608    , -0.774   , -0.176   , 0.689        , -0.696       , 0.201        ,         10.221, 3.985    , 8.901    , 1.130    , 0.805        , -0.132       , 0.578        ,         10.124, -8.244   , 0.565    , -6.885   , X
212.155381, -0.533       , 0.033        , -0.845       ,        2459.14, 8.281    , 1.231    , 2.574    , 0.522    , -0.507   , 0.686    , -0.657       , -0.081       , -0.749       ,        2482.05, 8.841    , 0.895    , 1.790    , 0.644    , -0.292   , 0.707    , -0.525       , -0.256       , -0.812       ,        2492.63, 7.050    , -2.574   , 5.148    , 0.108    , 0.008    , 0.994    , -0.923       , 0.231        , 0.308        ,        2554.31, 2.910    , -0.336   , -7.274   , 0.621    , -0.772   , -0.137   , 0.685        , -0.698       , 0.206        ,         10.132, 2.382    , 10.916   , -1.847   , 0.804        , -0.130       , 0.581        ,         10.098, -10.244  , -1.389   , -10.290  , X
212.156254, -0.544       , 0.057        , -0.837       ,        2446.46, 7.833    , 1.679    , 7.274    , 0.521    , -0.510   , 0.684    , -0.669       , -0.086       , -0.738       ,        2466.39, 9.736    , 2.462    , 6.714    , 0.649    , -0.314   , 0.693    , -0.519       , -0.251       , -0.817       ,        2501.17, 9.288    , 1.007    , 7.050    , 0.116    , 0.000    , 0.993    , -0.922       , 0.239        , 0.304        ,        2555.02, 12.310   , 2.014    , -6.826   , 0.623    , -0.767   , -0.151   , 0.698        , -0.679       , 0.227        ,         10.304, -0.427   , 16.260   , -4.779   , 0.806        , -0.130       , 0.577        ,         10.138, -13.145  , -2.336   , -16.473  , X
