0.003437,BNO0_UnitAccX,BNO0_UnitAccY,BNO0_UnitAccZ,BNO0_RawAccMag,BNO0_GyrX,BNO0_GyrY,BNO0_GyrZ,BNO0_MagX,BNO0_MagY,BNO0_MagZ,BNO1_UnitAccX,BNO1_UnitAccY,BNO1_UnitAccZ,BNO1_RawAccMag,BNO1_GyrX,BNO1_GyrY,BNO1_GyrZ,BNO1_MagX,BNO1_MagY,BNO1_MagZ,BNO2_UnitAccX,BNO2_UnitAccY,BNO2_UnitAccZ,BNO2_RawAccMag,BNO2_GyrX,BNO2_GyrY,BNO2_GyrZ,BNO2_MagX,BNO2_MagY,BNO2_MagZ,BNO3_UnitAccX,BNO3_UnitAccY,BNO3_UnitAccZ,BNO3_RawAccMag,BNO3_GyrX,BNO3_GyrY,BNO3_GyrZ,BNO3_MagX,BNO3_MagY,BNO3_MagZ,MPU0_UnitAccX,MPU0_UnitAccY,MPU0_UnitAccZ,MPU0_RawAccMag,MPU0_GyrX,MPU0_GyrY,MPU0_GyrZ,MPU1_UnitAccX,MPU1_UnitAccY,MPU1_UnitAccZ,MPU1_RawAccMag,MPU1_GyrX,MPU1_GyrY,MPU1_GyrZ,none
0.501026,0.350,-0.193,-0.917,2522.50,-12.981,12.645,5.819,-0.128,0.870,0.476,0.480,-0.259,-0.838,2632.35,-9.848,-1.231,13.764,-0.168,0.786,0.595,0.267,-0.405,-0.874,2615.30,-7.386,7.722,9.512,-0.504,0.353,0.789,-0.231,0.357,-0.905,2520.57,-0.112,0.336,7.386,0.240,0.366,0.899,0.250,0.149,0.957,10.977,2.321,5.496,1.725,0.719,0.237,0.654,11.240,14.916,-9.603,-18.870,none
0.501174,0.343,-0.086,-0.935,2461.25,-9.400,18.129,3.133,-0.125,0.850,0.512,0.470,-0.200,-0.860,2374.39,-4.029,2.126,7.274,-0.169,0.789,0.591,0.252,-0.366,-0.896,2497.57,-4.476,4.812,6.043,-0.510,0.409,0.757,-0.247,0.351,-0.903,2473.46,0.112,2.238,1.343,0.228,0.376,0.898,0.258,0.144,0.956,10.942,3.466,3.282,1.023,0.747,0.233,0.623,10.124,18.153,-3.832,-8.321,none
0.501284,0.341,-0.126,-0.932,2620.30,-2.014,20.031,-5.819,-0.111,0.863,0.492,0.444,-0.272,-0.854,2469.55,-3.693,4.700,-3.805,-0.183,0.776,0.603,0.234,-0.405,-0.884,2565.09,1.679,3.581,1.567,-0.496,0.408,0.767,-0.262,0.365,-0.893,2512.48,-5.371,2.126,-0.783,0.233,0.377,0.896,0.274,0.142,0.951,10.959,3.389,10.092,-0.626,0.654,0.246,0.716,11.828,11.954,-3.160,1.649,none
0.501377,0.337,-0.229,-0.913,2853.95,-0.895,12.310,-9.512,-0.121,0.866,0.485,0.442,-0.292,-0.848,2637.10,-4.700,2.238,-6.491,-0.160,0.791,0.590,0.213,-0.416,-0.884,2497.76,-0.448,1.567,-1.231,-0.496,0.370,0.785,-0.261,0.368,-0.893,2525.07,-10.183,0.671,-0.448,0.226,0.383,0.895,0.237,0.143,0.961,10.981,5.069,1.099,-0.916,0.688,0.243,0.684,11.020,-9.008,3.252,10.687,none
0.501471,0.342,-0.216,-0.915,2613.32,0.560,-0.112,-0.448,-0.124,0.852,0.509,0.449,-0.316,-0.836,2465.25,0.112,-1.119,-2.574,-0.177,0.788,0.590,0.218,-0.450,-0.866,2527.70,-0.895,2.350,-0.448,-0.472,0.377,0.797,-0.260,0.363,-0.895,2498.44,-5.483,-0.224,0.448,0.224,0.389,0.894,0.255,0.144,0.956,10.919,5.786,4.412,-1.176,0.726,0.239,0.645,9.039,-3.237,7.710,14.137,none
0.501562,0.331,-0.155,-0.931,2317.13,-0.895,5.819,-4.364,-0.131,0.838,0.530,0.450,-0.274,-0.850,2413.80,-1.567,2.798,-1.679,-0.162,0.793,0.587,0.224,-0.428,-0.876,2500.04,-0.895,2.126,0.448,-0.513,0.370,0.774,-0.263,0.359,-0.896,2506.49,-3.357,0.783,0.336,0.227,0.378,0.898,0.250,0.141,0.958,11.009,5.130,7.954,-1.130,0.675,0.245,0.696,8.694,13.435,3.160,1.893,none
0.501653,0.331,-0.148,-0.932,2227.37,0.895,16.450,-11.974,-0.135,0.839,0.527,0.451,-0.296,-0.842,2471.92,-2.350,5.483,-6.043,-0.173,0.792,0.586,0.232,-0.441,-0.867,2582.05,0.224,2.014,0.895,-0.501,0.368,0.783,-0.245,0.355,-0.902,2530.75,-4.924,2.686,-0.560,0.222,0.387,0.895,0.254,0.144,0.956,10.988,4.153,9.588,-0.870,0.709,0.252,0.659,8.461,31.725,-1.252,-11.130,none
0.501746,0.358,-0.198,-0.913,2307.34,1.119,28.312,-17.345,-0.115,0.851,0.513,0.456,-0.290,-0.841,2449.22,-6.155,7.498,-9.736,-0.185,0.784,0.593,0.234,-0.408,-0.883,2479.09,-2.238,-1.679,1.007,-0.471,0.432,0.770,-0.256,0.351,-0.901,2503.45,-1.343,1.231,-1.231,0.229,0.382,0.895,0.246,0.148,0.958,10.944,1.435,14.214,-0.076,0.623,0.284,0.729,10.116,43.374,-8.580,-17.954,none
0.501839,0.363,-0.258,-0.895,2680.60,-4.588,32.117,-18.912,-0.137,0.873,0.469,0.458,-0.319,-0.830,2541.89,-7.498,5.707,-8.505,-0.180,0.772,0.609,0.219,-0.419,-0.881,2461.11,-1.567,-0.671,-1.902,-0.508,0.389,0.768,-0.258,0.369,-0.893,2514.70,-2.126,-0.224,-0.895,0.227,0.389,0.893,0.184,0.143,0.972,10.880,2.611,5.267,1.374,0.604,0.286,0.744,12.372,7.863,-9.863,-17.695,none
0.501931,0.374,-0.222,-0.900,2677.64,-7.722,26.745,-9.848,-0.148,0.877,0.458,0.464,-0.302,-0.833,2449.73,-4.924,6.938,-2.686,-0.178,0.777,0.604,0.218,-0.448,-0.867,2433.10,0.000,1.567,-3.581,-0.496,0.370,0.785,-0.239,0.383,-0.892,2549.95,-2.126,2.574,0.895,0.223,0.394,0.891,0.268,0.145,0.952,10.952,5.573,0.244,0.076,0.689,0.286,0.666,10.586,5.985,-12.229,-8.534,none
