0.001426,IMU Server Connected
0.019248,1.32,-8.38,5.76,-0.02,0.04,0.02,19.88,53.62,-29.94,-3.84,5.12,-6.85,0.03,-0.01,-0.06,-7.46,5.51,-1.12,-0.06,0.02,0.02,-4.51,4.53,-7.41,0.00,-0.01,-0.01,-4.07,2.60,-8.60,0.02,-0.00,-0.04,-6.38,2.88,-7.72,-0.02,0.02,-0.01
0.46596,1.28,-8.38,5.76,-0.01,0.01,0.05,19.88,53.62,-29.94,-3.91,5.13,-6.89,0.02,0.00,-0.09,-7.50,5.52,-1.24,-0.09,0.04,0.03,-4.59,4.54,-7.44,-0.01,-0.00,-0.04,-4.17,2.60,-8.62,0.01,-0.00,-0.07,-6.47,2.87,-7.72,-0.04,0.02,-0.04
0.465989,1.36,-8.42,5.76,-0.02,-0.03,0.08,19.88,53.62,-29.94,-4.06,5.15,-6.95,0.01,-0.00,-0.12,-7.54,5.51,-1.45,-0.09,0.07,0.03,-4.75,4.56,-7.47,-0.02,-0.01,-0.06,-4.33,2.63,-8.63,0.00,-0.02,-0.09,-6.65,2.87,-7.68,-0.05,0.01,-0.06
0.466011,1.39,-8.48,5.68,-0.12,-0.05,0.06,20.19,53.69,-30.31,-4.17,5.19,-6.96,-0.01,-0.03,-0.14,-7.57,5.53,-1.61,-0.07,0.11,0.03,-4.86,4.60,-7.47,-0.04,-0.04,-0.08,-4.42,2.67,-8.64,-0.02,-0.05,-0.11,-6.75,2.89,-7.67,-0.06,-0.03,-0.08
0.466031,1.55,-8.84,5.53,-0.12,-0.05,0.06,19.50,53.62,-31.81,-4.24,5.20,-6.84,-0.02,-0.04,-0.15,-7.75,5.51,-1.48,-0.07,0.12,0.03,-4.86,4.64,-7.36,-0.05,-0.05,-0.08,-4.41,2.74,-8.59,-0.03,-0.06,-0.11,-6.73,2.97,-7.63,-0.07,-0.03,-0.08
0.466042,1.55,-8.84,5.53,-0.12,-0.05,0.06,19.50,53.62,-31.81,-4.28,5.15,-6.67,-0.02,-0.00,-0.11,-7.82,5.48,-1.41,-0.10,0.07,0.00,-4.86,4.62,-7.21,-0.05,-0.00,-0.05,-4.41,2.74,-8.50,-0.03,-0.01,-0.08,-6.71,2.97,-7.55,-0.07,0.01,-0.04
0.466054,1.62,-8.68,5.34,0.07,-0.03,0.02,19.44,51.94,-30.62,-4.31,5.14,-6.59,-0.01,0.05,-0.07,-7.72,5.40,-1.61,-0.12,0.01,-0.02,-4.90,4.61,-7.11,-0.04,0.05,-0.01,-4.45,2.77,-8.39,-0.02,0.05,-0.06,-6.73,2.97,-7.43,-0.07,0.07,-0.01
0.466065,1.55,-8.53,5.30,0.10,-0.01,0.00,19.44,51.94,-30.62,-4.29,5.18,-6.58,-0.02,0.06,-0.05,-7.56,5.33,-1.77,-0.13,-0.01,-0.04,-4.90,4.65,-7.10,-0.05,0.06,0.01,-4.49,2.80,-8.33,-0.03,0.07,-0.04,-6.76,2.97,-7.33,-0.09,0.08,0.01
0.466167,1.47,-8.30,5.30,0.07,-0.03,-0.00,19.44,51.94,-30.62,-4.28,5.16,-6.59,-0.03,0.04,-0.06,-7.34,5.29,-1.92,-0.11,0.02,-0.04,-4.93,4.60,-7.09,-0.06,0.04,-0.00,-4.55,2.74,-8.27,-0.04,0.04,-0.05,-6.79,2.87,-7.24,-0.10,0.05,-0.00
0.46618,1.51,-8.18,5.26,0.07,-0.03,-0.00,19.50,53.25,-32.56,-4.31,5.07,-6.54,-0.03,-0.01,-0.08,-7.23,5.30,-1.93,-0.07,0.05,-0.02,-4.96,4.51,-7.05,-0.07,-0.01,-0.01,-4.58,2.66,-8.20,-0.04,-0.00,-0.05,-6.79,2.77,-7.19,-0.09,0.00,-0.01
0.466202,1.62,-8.49,5.22,0.07,-0.03,-0.00,20.19,53.25,-31.00,-4.29,4.96,-6.44,-0.02,-0.04,-0.07,-7.35,5.32,-1.72,-0.04,0.05,-0.01,-4.88,4.42,-6.95,-0.04,-0.04,-0.01,-4.46,2.61,-8.15,-0.02,-0.03,-0.03,-6.63,2.77,-7.21,-0.05,-0.01,-0.00
0.466214,1.59,-8.68,5.18,-0.08,0.03,-0.01,20.19,53.25,-31.00,-4.17,4.93,-6.34,0.01,-0.02,-0.05,-7.42,5.37,-1.40,-0.05,-0.00,0.00,-4.70,4.40,-6.90,-0.02,-0.01,0.01,-4.27,2.59,-8.15,0.01,0.01,-0.02,-6.45,2.80,-7.28,-0.03,0.02,0.01
0.466226,1.55,-8.68,5.22,0.03,0.06,0.00,20.19,53.25,-31.00,-4.10,4.95,-6.40,0.04,0.04,-0.02,-7.42,5.39,-1.36,-0.09,-0.05,0.00,-4.68,4.43,-6.98,0.01,0.05,0.03,-4.25,2.59,-8.20,0.03,0.07,-0.02,-6.45,2.79,-7.34,-0.02,0.09,0.02
